tempo_us,sinal_ad,adc_ads,adc_gpio14,pressao,pressao_total
6588293,163,9198,4095,15.147,16.940
6620610,162,9169,4095,15.087,16.880
6652931,162,9183,4095,15.116,16.909
6685252,161,9214,4095,15.181,16.974
6717586,160,9253,4095,15.262,17.055
6749895,159,9293,4095,15.345,17.138
6782227,159,9330,4095,15.422,17.215
6814537,158,9365,4095,15.495,17.288
6846873,157,9402,4095,15.572,17.365
6879158,156,9433,4095,15.637,17.430
6911484,156,9461,4095,15.695,17.488
6943794,155,9484,4095,15.743,17.536
6976113,154,9499,4095,15.774,17.567
7008433,154,9511,4095,15.799,17.592
7040772,153,9519,4095,15.816,17.609
7073079,152,9521,4095,15.820,17.613
7105411,152,9520,4095,15.818,17.611
7137722,151,9523,4095,15.824,17.617
7170066,150,9517,4095,15.812,17.605
7202376,150,9499,4095,15.774,17.567
7234699,149,9481,4095,15.737,17.530
7267020,149,9457,4095,15.687,17.480
7299353,148,9430,4095,15.631,17.424
7331642,147,9399,4095,15.566,17.359
7363965,147,9367,4095,15.499,17.292
7396271,146,9331,4095,15.424,17.217
7428594,146,9294,4095,15.347,17.140
7460915,145,9256,4095,15.268,17.061
7493249,145,9217,4095,15.187,16.980
7525560,144,9179,4095,15.108,16.901
7557883,144,9142,4095,15.031,16.824
7590212,143,9104,4095,14.952,16.744
7622546,143,9067,4095,14.874,16.667
7654856,142,9030,4095,14.797,16.590
7687174,142,8995,4095,14.724,16.517
7719496,141,8955,4095,14.641,16.434
7751835,141,8916,4095,14.560,16.353
7784148,140,8878,4095,14.481,16.274
7816471,140,8840,4095,14.402,16.194
7848780,139,8804,4095,14.327,16.119
7881127,139,8767,4095,14.249,16.042
7913437,138,8730,4095,14.172,15.965
7945760,138,8693,4095,14.095,15.888
7978082,138,8649,4095,14.004,15.797
8010422,137,8608,4095,13.918,15.711
8042732,137,8568,4095,13.835,15.628
8075050,136,8529,4095,13.754,15.547
8107360,136,8540,4095,13.777,15.569
8139698,136,8596,4095,13.893,15.686
8172022,135,8588,4095,13.877,15.669
8204349,135,8561,4095,13.820,15.613
8236658,135,8520,4095,13.735,15.528
8268994,134,8472,4095,13.635,15.428
8301297,134,8422,4095,13.531,15.324
8333619,134,8373,4095,13.429,15.222
8365920,134,8321,4095,13.320,15.113
8398238,133,8272,4095,13.218,15.011
8430568,133,8220,4095,13.110,14.903
8462897,133,8171,4095,13.008,14.801
8495206,133,8125,4095,12.912,14.705
8527532,132,8080,4095,12.818,14.611
8559842,132,8036,4095,12.727,14.519
8592188,132,7993,4095,12.637,14.430
8624498,132,7951,4095,12.549,14.342
8656821,131,7909,4095,12.462,14.255
8689142,131,7870,4095,12.381,14.174
8721478,131,7832,4095,12.302,14.094
8753778,131,7792,4095,12.218,14.011
8786111,131,7755,4095,12.141,13.934
8818427,131,7724,4095,12.077,13.869
8850769,130,7693,4095,12.012,13.805
8883070,130,7699,4095,12.024,13.817
8915390,130,7685,4095,11.995,13.788
8947688,130,7654,4095,11.931,13.724
8980022,130,7619,4095,11.858,13.651
9012343,130,7576,4095,11.768,13.561
9044668,130,7527,4095,11.666,13.459
9076978,130,7491,4095,11.591,13.384
9109297,130,7457,4095,11.520,13.313
9141619,129,7423,4095,11.449,13.242
9173955,129,7393,4095,11.387,13.180
9206262,129,7367,4095,11.333,13.126
9238594,129,7341,4095,11.279,13.072
9270914,129,7319,4095,11.233,13.026
9303249,129,7298,4095,11.189,12.982
9335560,129,7275,4095,11.141,12.934
9367882,129,7251,4095,11.091,12.884
9400212,129,7230,4095,11.047,12.840
9432546,129,7208,4095,11.002,12.794
9464856,129,7187,4095,10.958,12.751
9497174,129,7169,4095,10.920,12.713
9529496,129,7152,4095,10.885,12.678
9561835,129,7135,4095,10.849,12.642
9594145,130,7118,4095,10.814,12.607
9626471,130,7100,4095,10.777,12.569
9658789,130,7082,4095,10.739,12.532
9691129,130,7071,4095,10.716,12.509
9723437,130,7059,4095,10.691,12.484
9755760,130,7043,4095,10.658,12.451
9788362,142,7029,4095,10.629,12.422
9820687,142,7020,4095,10.610,12.403
9853001,142,7015,4095,10.599,12.392
9885319,142,7016,4095,10.602,12.394
9917639,143,7025,4095,10.620,12.413
9949974,144,7040,4095,10.652,12.444
9982292,145,7063,4095,10.699,12.492
10014614,146,7094,4095,10.764,12.557
10046932,147,7134,4095,10.847,12.640
10079264,148,7179,4095,10.941,12.734
10111580,150,7228,4095,11.043,12.836
10143903,152,7285,4095,11.162,12.955
10176224,153,7345,4095,11.287,13.080
10208557,155,7410,4095,11.422,13.215
10240880,157,7477,4095,11.562,13.355
10273197,159,7545,4095,11.704,13.497
10305519,160,7614,4095,11.847,13.640
10337852,162,7684,4095,11.993,13.786
10370161,164,7751,4095,12.133,13.926
10402492,165,7806,4095,12.247,14.040
10434810,167,7880,4095,12.402,14.194
10467141,168,8048,4095,12.752,14.544
10499451,170,8212,4095,13.093,14.886
10531781,171,8300,4095,13.277,15.069
10564103,173,8363,4095,13.408,15.201
10596435,174,8452,4095,13.593,15.386
10628743,175,8613,4095,13.929,15.722
10661069,176,8705,4095,14.120,15.913
10693384,177,8758,4095,14.231,16.024
10725720,178,8915,4095,14.558,16.351
10758021,178,9060,4095,14.860,16.653
10790361,179,9193,4095,15.137,16.930
10822673,179,9315,4095,15.391,17.184
10855014,180,9426,4095,15.622,17.415
10887314,180,9547,4095,15.874,17.667
10919635,180,9666,4095,16.122,17.915
10951941,180,9776,4095,16.352,18.144
10984258,180,9880,4095,16.568,18.361
11016580,180,9985,4095,16.787,18.580
11048913,180,10088,4095,17.002,18.794
11081227,179,10191,4095,17.216,19.009
11113553,179,10290,4095,17.422,19.215
11145862,179,10387,4095,17.624,19.417
11178198,179,10480,4095,17.818,19.611
11210499,178,10566,4095,17.997,19.790
11242820,178,10648,4095,18.168,19.961
11275124,177,10727,4095,18.333,20.126
11307442,177,10801,4095,18.487,20.280
11339764,177,10871,4095,18.633,20.426
11372101,177,10938,4095,18.772,20.565
11404411,177,11001,4095,18.904,20.697
11436736,177,11062,4095,19.031,20.824
11469051,176,11119,4095,19.149,20.942
11501395,175,11174,4095,19.264,21.057
11533703,173,11225,4095,19.370,21.163
11566025,172,11271,4095,19.466,21.259
11598347,171,11315,4095,19.558,21.351
11630687,170,11353,4095,19.637,21.430
11663002,169,11387,4095,19.708,21.501
11695320,168,11412,4095,19.760,21.553
11727642,167,11431,4095,19.799,21.592
11759974,166,11442,4095,19.822,21.615
11792291,165,11447,4095,19.833,21.626
11824614,164,11443,4095,19.824,21.617
11856934,163,11430,4095,19.797,21.590
11889264,162,11412,4095,19.760,21.553
11921580,161,11387,4095,19.708,21.501
11953903,161,11356,4095,19.643,21.436
11986224,160,11319,4095,19.566,21.359
12018558,159,11278,4095,19.481,21.274
12050880,158,11248,4095,19.418,21.211
12083197,158,11217,4095,19.354,21.147
12115519,157,11185,4095,19.287,21.080
12147852,156,11144,4095,19.202,20.994
12180162,155,11098,4095,19.106,20.899
12212492,155,11050,4095,19.006,20.799
12244802,154,11005,4095,18.912,20.705
12277137,154,10957,4095,18.812,20.605
12309439,153,10898,4095,18.689,20.482
12341763,152,10834,4095,18.556,20.349
12374064,152,10770,4095,18.422,20.215
12406382,151,10705,4095,18.287,20.080
12438704,151,10641,4095,18.154,19.947
12471040,150,10574,4095,18.014,19.807
12503349,150,10508,4095,17.877,19.669
12535675,150,10442,4095,17.739,19.532
12567985,149,10376,4095,17.602,19.394
12600330,149,10309,4095,17.462,19.255
12632642,149,10244,4095,17.327,19.119
12664964,150,10180,4095,17.193,18.986
12697286,151,10119,4095,17.066,18.859
12729619,153,10060,4095,16.943,18.736
12761926,154,10004,4095,16.827,18.619
12794253,155,9951,4095,16.716,18.509
12826567,157,9903,4095,16.616,18.409
12858904,158,9858,4095,16.522,18.315
12891208,159,9820,4095,16.443,18.236
12923530,161,9789,4095,16.379,18.172
12955830,162,9763,4095,16.324,18.117
12988154,164,9746,4095,16.289,18.082
13020482,165,9737,4095,16.270,18.063
13052811,164,9736,4095,16.268,18.061
13085121,163,9744,4095,16.285,18.078
13117440,162,9760,4095,16.318,18.111
13149761,162,9781,4095,16.362,18.155
13182101,161,9805,4095,16.412,18.205
13214413,160,9833,4095,16.470,18.263
13246736,159,9863,4095,16.533,18.326
13279046,159,9893,4095,16.595,18.388
13311393,158,9923,4095,16.658,18.451
13343702,157,9950,4095,16.714,18.507
13376026,156,9972,4095,16.760,18.553
13408348,156,9991,4095,16.799,18.592
13440687,155,10008,4095,16.835,18.628
13473002,154,10020,4095,16.860,18.653
13505320,154,10026,4095,16.872,18.665
13537641,153,10028,4095,16.877,18.669
13569974,152,10025,4095,16.870,18.663
13602292,152,10016,4095,16.852,18.644
13634613,151,10003,4095,16.824,18.617
13666928,150,9986,4095,16.789,18.582
13699264,150,9963,4095,16.741,18.534
13731579,149,9938,4095,16.689,18.482
13763903,149,9906,4095,16.622,18.415
13796224,148,9872,4095,16.552,18.344
13828556,147,9832,4095,16.468,18.261
13860881,147,9791,4095,16.383,18.176
13893198,146,9749,4095,16.295,18.088
13925520,146,9704,4095,16.202,17.994
13957852,145,9660,4095,16.110,17.903
13990162,145,9616,4095,16.018,17.811
14022492,144,9571,4095,15.924,17.717
14054802,144,9527,4095,15.833,17.626
14087139,143,9483,4095,15.741,17.534
14119446,143,9439,4095,15.649,17.442
14151781,142,9392,4095,15.552,17.344
14184103,142,9347,4095,15.458,17.251
14216435,141,9306,4095,15.372,17.165
14248744,141,9264,4095,15.285,17.078
14281069,140,9223,4095,15.199,16.992
14313383,140,9184,4095,15.118,16.911
14345719,139,9136,4095,15.018,16.811
14378021,139,9083,4095,14.908,16.701
14410363,138,9032,4095,14.802,16.594
14442676,138,8984,4095,14.702,16.494
14475014,138,8936,4095,14.602,16.394
14507312,137,8891,4095,14.508,16.301
14539632,137,8839,4095,14.399,16.192
14571942,136,8785,4095,14.287,16.080
14604258,136,8732,4095,14.177,15.969
14636580,136,8682,4095,14.072,15.865
14668913,135,8632,4095,13.968,15.761
14701229,135,8583,4095,13.866,15.659
14733552,135,8534,4095,13.764,15.557
14765868,134,8484,4095,13.660,15.453
14798203,134,8437,4095,13.562,15.355
14830515,134,8390,4095,13.464,15.257
14862842,134,8343,4095,13.366,15.159
14895163,133,8297,4095,13.270,15.063
14927496,133,8251,4095,13.174,14.967
14959804,133,8206,4095,13.081,14.874
14992130,133,8162,4095,12.989,14.782
15024445,132,8119,4095,12.899,14.692
15056781,132,8077,4095,12.812,14.605
15089082,132,8035,4095,12.724,14.517
15121428,132,7995,4095,12.641,14.434
15153743,131,7955,4095,12.558,14.351
15186080,131,7917,4095,12.479,14.272
15218390,131,7881,4095,12.404,14.197
15250716,131,7844,4095,12.327,14.119
15283038,131,7810,4095,12.256,14.049
15315372,131,7776,4095,12.185,13.978
15347682,130,7743,4095,12.116,13.909
15380015,130,7724,4095,12.077,13.869
15412341,130,7706,4095,12.039,13.832
15444668,130,7682,4095,11.989,13.782
15476978,130,7655,4095,11.933,13.726
15509296,130,7627,4095,11.874,13.667
15541618,130,7598,4095,11.814,13.607
15573954,130,7571,4095,11.758,13.551
15606240,130,7544,4095,11.702,13.494
15638565,129,7518,4095,11.647,13.440
15670881,129,7493,4095,11.595,13.388
15703198,129,7469,4095,11.545,13.338
15735520,129,7446,4095,11.497,13.290
15767852,129,7423,4095,11.449,13.242
15800162,129,7401,4095,11.404,13.197
15832492,129,7379,4095,11.358,13.151
15864802,129,7357,4095,11.312,13.105
15897137,129,7335,4095,11.266,13.059
15929437,129,7315,4095,11.224,13.017
15961761,129,7297,4095,11.187,12.980
15994063,129,7278,4095,11.147,12.940
16026381,129,7261,4095,11.112,12.905
16058702,129,7243,4095,11.074,12.867
16091040,130,7226,4095,11.039,12.832
16123352,130,7210,4095,11.006,12.799
16155675,130,7195,4095,10.974,12.767
16187985,130,7180,4095,10.943,12.736
16220331,130,7168,4095,10.918,12.711
16252641,130,7157,4095,10.895,12.688
16285364,142,7147,4095,10.874,12.667
16317671,142,7138,4095,10.856,12.649
16350011,142,7131,4095,10.841,12.634
16382337,142,7133,4095,10.845,12.638
16414668,143,7144,4095,10.868,12.661
16446977,144,7162,4095,10.906,12.699
16479296,145,7188,4095,10.960,12.753
16511618,146,7220,4095,11.027,12.819
16543954,147,7260,4095,11.110,12.903
16576255,148,7306,4095,11.206,12.999
16608577,150,7356,4095,11.310,13.103
16640881,152,7412,4095,11.427,13.219
16673197,153,7474,4095,11.556,13.349
16705519,155,7540,4095,11.693,13.486
16737852,157,7608,4095,11.835,13.628
16770162,159,7679,4095,11.983,13.776
16802492,160,7753,4095,12.137,13.930
16834802,162,7828,4095,12.293,14.086
16867137,164,7906,4095,12.456,14.249
16899438,165,7988,4095,12.627,14.419
16931761,167,8075,4095,12.808,14.601
16964063,168,8164,4095,12.993,14.786
16996381,170,8255,4095,13.183,14.976
17028703,171,8350,4095,13.381,15.174
17061040,173,8446,4095,13.581,15.374
17093350,174,8547,4095,13.791,15.584
17125675,175,8647,4095,13.999,15.792
17157993,176,8747,4095,14.208,16.001
17190332,177,8847,4095,14.416,16.209
17222641,178,8951,4095,14.633,16.426
17254964,178,9061,4095,14.862,16.655
17287285,179,9167,4095,15.083,16.876
17319618,179,9274,4095,15.306,17.099
17351922,180,9382,4095,15.531,17.324
17384254,180,9498,4095,15.772,17.565
17416570,180,9605,4095,15.995,17.788
17448908,180,9705,4095,16.204,17.997
17481211,180,9807,4095,16.416,18.209
17513530,180,9909,4095,16.629,18.422
17545829,180,10008,4095,16.835,18.628
17578153,179,10104,4095,17.035,18.828
17610483,179,10197,4095,17.229,19.022
17642811,179,10287,4095,17.416,19.209
17675120,179,10372,4095,17.593,19.386
17707439,178,10454,4095,17.764,19.557
17739760,178,10532,4095,17.927,19.719
17772101,177,10608,4095,18.085,19.878
17804411,177,10681,4095,18.237,20.030
17836736,177,10751,4095,18.383,20.176
17869055,177,10818,4095,18.522,20.315
17901395,177,10881,4095,18.654,20.447
17933703,177,10941,4095,18.779,20.572
17966026,176,10998,4095,18.897,20.690
17998347,175,11050,4095,19.006,20.799
18030687,173,11099,4095,19.108,20.901
18063001,172,11144,4095,19.202,20.994
18095319,171,11181,4095,19.279,21.072
18127641,170,11217,4095,19.354,21.147
18159974,169,11266,4095,19.456,21.249
18192291,168,11367,4095,19.666,21.459
18224615,167,11418,4095,19.772,21.565
18256923,166,11438,4095,19.814,21.607
18289259,165,11440,4095,19.818,21.611
18321580,164,11434,4095,19.806,21.599
18353903,163,11419,4095,19.774,21.567
18386224,162,11400,4095,19.735,21.528
18418557,161,11376,4095,19.685,21.478
18450880,161,11346,4095,19.622,21.415
18483198,160,11311,4095,19.549,21.342
18515520,159,11273,4095,19.470,21.263
18547852,158,11236,4095,19.393,21.186
18580160,158,11197,4095,19.312,21.105
18612492,157,11158,4095,19.231,21.024
18644801,156,11116,4095,19.143,20.936
18677136,155,11070,4095,19.047,20.840
18709436,155,11021,4095,18.945,20.738
18741760,154,10970,4095,18.839,20.632
18774063,154,10916,4095,18.727,20.519
18806381,153,10860,4095,18.610,20.403
18838703,152,10802,4095,18.489,20.282
18871040,152,10742,4095,18.364,20.157
18903352,151,10680,4095,18.235,20.028
18935675,151,10618,4095,18.106,19.899
18967984,150,10554,4095,17.972,19.765
19000330,150,10489,4095,17.837,19.630
19032642,150,10426,4095,17.706,19.499
19064964,149,10361,4095,17.570,19.363
19097286,149,10298,4095,17.439,19.232
19129619,149,10235,4095,17.308,19.101
19161925,150,10171,4095,17.174,18.967
19194253,151,10109,4095,17.045,18.838
19226566,153,10049,4095,16.920,18.713
19258902,154,9994,4095,16.806,18.599
19291208,155,9942,4095,16.697,18.490
19323529,157,9895,4095,16.599,18.392
19355828,158,9854,4095,16.514,18.307
19388151,159,9817,4095,16.437,18.230
19420481,161,9786,4095,16.372,18.165
19452811,162,9763,4095,16.324,18.117
19485121,164,9748,4095,16.293,18.086
19517439,165,9742,4095,16.281,18.074
19549760,164,9741,4095,16.279,18.072
19582101,163,9750,4095,16.297,18.090
19614410,162,9767,4095,16.333,18.126
19646736,162,9790,4095,16.381,18.174
19679055,161,9817,4095,16.437,18.230
19711395,160,9848,4095,16.502,18.294
19743702,159,9880,4095,16.568,18.361
19776026,159,9913,4095,16.637,18.430
19808348,158,9947,4095,16.708,18.501
19840687,157,9977,4095,16.770,18.563
19873002,156,10004,4095,16.827,18.619
19905320,156,10026,4095,16.872,18.665
19937642,155,10045,4095,16.912,18.705
19969974,154,10059,4095,16.941,18.734
20002292,154,10069,4095,16.962,18.755
20034615,153,10072,4095,16.968,18.761
20066924,152,10070,4095,16.964,18.757
20099260,152,10063,4095,16.949,18.742
20131581,151,10052,4095,16.927,18.719
20163903,150,10035,4095,16.891,18.684
20196225,150,10015,4095,16.849,18.642
20228558,149,9990,4095,16.797,18.590
20260880,149,9962,4095,16.739,18.532
20293197,148,9930,4095,16.672,18.465
20325520,147,9895,4095,16.599,18.392
20357852,147,9859,4095,16.524,18.317
20390162,146,9819,4095,16.441,18.234
20422492,146,9778,4095,16.356,18.149
20454812,145,9743,4095,16.283,18.076
20487141,145,9701,4095,16.195,17.988
20519454,144,9653,4095,16.095,17.888
20551781,144,9608,4095,16.002,17.794
20584103,143,9565,4095,15.912,17.705
20616436,143,9523,4095,15.824,17.617
20648744,142,9482,4095,15.739,17.532
20681069,142,9441,4095,15.654,17.447
20713383,141,9398,4095,15.564,17.357
20745720,141,9356,4095,15.477,17.269
20778020,140,9313,4095,15.387,17.180
20810360,140,9267,4095,15.291,17.084
20842674,139,9222,4095,15.197,16.990
20875015,139,9174,4095,15.097,16.890
20907315,138,9126,4095,14.997,16.790
20939635,138,9075,4095,14.891,16.684
20971941,138,9024,4095,14.785,16.578
21004258,137,8973,4095,14.679,16.472
21036579,137,8919,4095,14.566,16.359
21068913,136,8867,4095,14.458,16.251
21101229,136,8815,4095,14.349,16.142
21133552,136,8763,4095,14.241,16.034
21165867,135,8712,4095,14.135,15.928
21198203,135,8661,4095,14.029,15.822
21230513,135,8611,4095,13.924,15.717
21262843,134,8562,4095,13.822,15.615
21295164,134,8514,4095,13.722,15.515
21327496,134,8466,4095,13.622,15.415
21359804,134,8417,4095,13.520,15.313
21392130,133,8370,4095,13.422,15.215
21424445,133,8325,4095,13.329,15.122
21456781,133,8280,4095,13.235,15.028
21489082,133,8236,4095,13.143,14.936
21521428,132,8192,4095,13.052,14.844
21553743,132,8149,4095,12.962,14.755
21586080,132,8110,4095,12.881,14.674
21618392,132,8069,4095,12.795,14.588
21650716,131,8031,4095,12.716,14.509
21683038,131,7992,4095,12.635,14.428
21715372,131,7956,4095,12.560,14.353
21747682,131,7919,4095,12.483,14.276
21780015,131,7885,4095,12.412,14.205
21812340,131,7851,4095,12.341,14.134
21844668,130,7818,4095,12.272,14.065
21876978,130,7785,4095,12.204,13.997
21909297,130,7754,4095,12.139,13.932
21941618,130,7724,4095,12.077,13.869
21973953,130,7692,4095,12.010,13.803
22006255,130,7663,4095,11.949,13.742
22038575,130,7634,4095,11.889,13.682
22070880,130,7605,4095,11.829,13.622
22103197,130,7576,4095,11.768,13.561
22135517,129,7549,4095,11.712,13.505
22167850,129,7524,4095,11.660,13.453
22200158,129,7499,4095,11.608,13.401
22232492,129,7473,4095,11.554,13.347
22264801,129,7450,4095,11.506,13.299
22297137,129,7427,4095,11.458,13.251
22329439,129,7405,4095,11.412,13.205
22361763,129,7384,4095,11.368,13.161
22394064,129,7364,4095,11.327,13.119
22426382,129,7344,4095,11.285,13.078
22458704,129,7325,4095,11.245,13.038
22491040,129,7307,4095,11.208,13.001
22523350,129,7289,4095,11.170,12.963
22555675,129,7274,4095,11.139,12.932
22587985,130,7258,4095,11.106,12.899
22620330,130,7243,4095,11.074,12.867
22652643,130,7227,4095,11.041,12.834
22684964,130,7215,4095,11.016,12.809
22717285,130,7203,4095,10.991,12.784
22749618,130,7192,4095,10.968,12.761
