tempo_us,sinal_ad,adc_ads,adc_gpio14,pressao,pressao_total
6232728,153,9949,4095,16.632,18.505
6265047,154,9900,4095,16.530,18.403
6297357,155,9853,4095,16.432,18.305
6329694,157,9812,4095,16.346,18.219
6362017,158,9774,4095,16.267,18.140
6394345,159,9745,4095,16.207,18.080
6426665,161,9719,4095,16.153,18.026
6458994,162,9700,4095,16.113,17.986
6491307,164,9689,4095,16.090,17.963
6523635,165,9687,4095,16.086,17.959
6555957,164,9695,4095,16.103,17.976
6588289,163,9713,4095,16.140,18.013
6620606,162,9738,4095,16.192,18.065
6652927,162,9770,4095,16.259,18.132
6685248,161,9806,4095,16.334,18.207
6717583,160,9845,4095,16.415,18.288
6749892,159,9886,4095,16.500,18.374
6782222,159,9926,4095,16.584,18.457
6814537,158,9967,4095,16.669,18.542
6846872,157,10004,4095,16.746,18.619
6879184,156,10037,4095,16.815,18.688
6911512,156,10067,4095,16.878,18.751
6943834,155,10091,4095,16.928,18.801
6976166,154,10109,4095,16.965,18.838
7008474,154,10123,4095,16.994,18.867
7040800,153,10131,4095,17.011,18.884
7073114,152,10136,4095,17.021,18.894
7105450,152,10133,4095,17.015,18.888
7137751,151,10124,4095,16.996,18.869
7170090,150,10110,4095,16.967,18.840
7202393,150,10091,4095,16.928,18.801
7234721,149,10067,4095,16.878,18.751
7267032,149,10037,4095,16.815,18.688
7299356,148,10004,4095,16.746,18.619
7331671,147,9969,4095,16.673,18.547
7363989,147,9930,4095,16.592,18.465
7396311,146,9888,4095,16.505,18.378
7428644,146,9845,4095,16.415,18.288
7460960,145,9803,4095,16.328,18.201
7493283,145,9759,4095,16.236,18.109
7525598,144,9716,4095,16.146,18.019
7557933,144,9672,4095,16.055,17.928
7590242,143,9630,4095,15.967,17.840
7622573,143,9586,4095,15.875,17.749
7654894,142,9542,4095,15.784,17.657
7687227,142,9498,4095,15.692,17.565
7719535,141,9454,4095,15.600,17.474
7751866,141,9408,4095,15.505,17.378
7784187,140,9363,4095,15.411,17.284
7816521,140,9315,4095,15.311,17.184
7848831,139,9267,4095,15.211,17.084
7881161,139,9218,4095,15.109,16.982
7913479,138,9167,4095,15.003,16.876
7945811,138,9115,4095,14.894,16.767
7978120,138,9064,4095,14.788,16.661
8010447,137,9012,4095,14.680,16.553
8042771,137,8959,4095,14.569,16.442
8075103,136,8908,4095,14.463,16.336
8107412,136,8856,4095,14.355,16.228
8139735,136,8804,4095,14.246,16.119
8172064,135,8754,4095,14.142,16.015
8204399,135,8702,4095,14.034,15.907
8236708,135,8653,4095,13.932,15.805
8269026,134,8603,4095,13.828,15.701
8301351,134,8552,4095,13.721,15.594
8333688,134,8505,4095,13.623,15.497
8365997,134,8456,4095,13.521,15.394
8398324,133,8409,4095,13.423,15.297
8430632,133,8364,4095,13.330,15.203
8462962,133,8319,4095,13.236,15.109
8495268,133,8276,4095,13.146,15.019
8527591,132,8234,4095,13.059,14.932
8559896,132,8193,4095,12.973,14.847
8592223,132,8154,4095,12.892,14.765
8624543,132,8115,4095,12.811,14.684
8656872,131,8078,4095,12.734,14.607
8689182,131,8041,4095,12.657,14.530
8721512,131,8005,4095,12.582,14.455
8753833,131,7968,4095,12.505,14.378
8786166,131,7934,4095,12.434,14.307
8818474,131,7898,4095,12.359,14.232
8850800,130,7865,4095,12.290,14.163
8883113,130,7832,4095,12.221,14.094
8915449,130,7799,4095,12.153,14.026
8947751,130,7767,4095,12.086,13.959
8980090,130,7735,4095,12.019,13.892
9012394,130,7704,4095,11.955,13.828
9044734,130,7674,4095,11.892,13.765
9077032,130,7645,4095,11.832,13.705
9109356,130,7618,4095,11.775,13.649
9141671,129,7592,4095,11.721,13.594
9173989,129,7567,4095,11.669,13.542
9206311,129,7544,4095,11.621,13.494
9238644,129,7520,4095,11.571,13.444
9270962,129,7498,4095,11.525,13.399
9303283,129,7475,4095,11.478,13.351
9335598,129,7453,4095,11.432,13.305
9367933,129,7432,4095,11.388,13.261
9400244,129,7412,4095,11.346,13.219
9432573,129,7393,4095,11.307,13.180
9464895,129,7373,4095,11.265,13.138
9497227,129,7355,4095,11.228,13.101
9529535,129,7337,4095,11.190,13.063
9561866,129,7320,4095,11.155,13.028
9594186,130,7304,4095,11.121,12.994
9626521,130,7290,4095,11.092,12.965
9658830,130,7277,4095,11.065,12.938
9691161,130,7264,4095,11.038,12.911
9723479,130,7253,4095,11.015,12.888
9755811,130,7243,4095,10.994,12.867
9788357,142,7236,4095,10.980,12.853
9820683,142,7227,4095,10.961,12.834
9852998,142,7224,4095,10.955,12.828
9885315,142,7229,4095,10.965,12.838
9917637,143,7240,4095,10.988,12.861
9949970,144,7259,4095,11.028,12.901
9982287,145,7286,4095,11.084,12.957
10014610,146,7320,4095,11.155,13.028
10046921,147,7359,4095,11.236,13.109
10079257,148,7407,4095,11.336,13.209
10111576,150,7458,4095,11.442,13.315
10143899,152,7515,4095,11.561,13.434
10176220,153,7577,4095,11.690,13.563
10208554,155,7643,4095,11.828,13.701
10240876,157,7713,4095,11.973,13.847
10273193,159,7785,4095,12.123,13.997
10305516,160,7859,4095,12.278,14.151
10337848,162,7937,4095,12.440,14.313
10370157,164,8017,4095,12.607,14.480
10402488,165,8101,4095,12.782,14.655
10434797,167,8188,4095,12.963,14.836
10467132,168,8280,4095,13.155,15.028
10499432,170,8376,4095,13.355,15.228
10531755,171,8475,4095,13.561,15.434
10564059,173,8575,4095,13.769,15.642
10596377,174,8677,4095,13.982,15.855
10628699,175,8779,4095,14.194,16.067
10661036,176,8882,4095,14.409,16.282
10693345,177,8986,4095,14.625,16.499
10725672,178,9091,4095,14.844,16.717
10757989,178,9198,4095,15.067,16.940
10790328,179,9307,4095,15.294,17.167
10822637,179,9416,4095,15.521,17.394
10854960,180,9527,4095,15.753,17.626
10887281,180,9639,4095,15.986,17.859
10919614,180,9750,4095,16.217,18.090
10951918,180,9859,4095,16.444,18.317
10984249,180,9967,4095,16.669,18.542
11016565,180,10075,4095,16.894,18.767
11048902,180,10180,4095,17.113,18.986
11081205,179,10283,4095,17.328,19.201
11113526,179,10381,4095,17.532,19.405
11145825,179,10476,4095,17.730,19.603
11178146,179,10568,4095,17.921,19.794
11210478,178,10655,4095,18.103,19.976
11242807,178,10738,4095,18.275,20.149
11275116,177,10818,4095,18.442,20.315
11307435,177,10895,4095,18.603,20.476
11339755,177,10967,4095,18.753,20.626
11372097,177,11036,4095,18.896,20.769
11404406,177,11101,4095,19.032,20.905
11436733,177,11163,4095,19.161,21.034
11469041,176,11222,4095,19.284,21.157
11501388,175,11276,4095,19.396,21.269
11533699,173,11328,4095,19.505,21.378
11566021,172,11376,4095,19.605,21.478
11598342,171,11419,4095,19.694,21.567
11630682,170,11458,4095,19.775,21.649
11662994,169,11491,4095,19.844,21.717
11695313,168,11517,4095,19.898,21.772
11727633,167,11536,4095,19.938,21.811
11759969,166,11550,4095,19.967,21.840
11792287,165,11555,4095,19.978,21.851
11824610,164,11551,4095,19.969,21.842
11856930,163,11540,4095,19.946,21.819
11889260,162,11520,4095,19.905,21.778
11921576,161,11495,4095,19.853,21.726
11953899,161,11463,4095,19.786,21.659
11986220,160,11429,4095,19.715,21.588
12018553,159,11400,4095,19.655,21.528
12050876,158,11364,4095,19.580,21.453
12083193,158,11321,4095,19.490,21.363
12115515,157,11278,4095,19.400,21.274
12147848,156,11234,4095,19.309,21.182
12180157,155,11187,4095,19.211,21.084
12212488,155,11139,4095,19.111,20.984
12244808,154,11088,4095,19.005,20.878
12277137,154,11033,4095,18.890,20.763
12309446,153,10975,4095,18.769,20.642
12341777,152,10916,4095,18.646,20.519
12374099,152,10854,4095,18.517,20.390
12406431,151,10790,4095,18.384,20.257
12438739,151,10725,4095,18.248,20.122
12471065,150,10659,4095,18.111,19.984
12503379,150,10594,4095,17.975,19.849
12535715,150,10536,4095,17.855,19.728
12568016,149,10472,4095,17.721,19.594
12600356,149,10402,4095,17.575,19.449
12632660,149,10334,4095,17.434,19.307
12665001,150,10269,4095,17.298,19.172
12697306,151,10207,4095,17.169,19.042
12729627,153,10148,4095,17.046,18.919
12761937,154,10091,4095,16.928,18.801
12794255,155,10038,4095,16.817,18.690
12826577,157,9989,4095,16.715,18.588
12858909,158,9944,4095,16.621,18.494
12891227,159,9905,4095,16.540,18.413
12923548,161,9872,4095,16.471,18.344
12955864,162,9848,4095,16.421,18.294
12988199,164,9830,4095,16.384,18.257
13020511,165,9823,4095,16.369,18.242
13052838,164,9826,4095,16.375,18.249
13085160,163,9837,4095,16.398,18.272
13117493,162,9857,4095,16.440,18.313
13149800,162,9882,4095,16.492,18.365
13182126,161,9912,4095,16.555,18.428
13214440,160,9944,4095,16.621,18.494
13246776,159,9977,4095,16.690,18.563
13279078,159,10012,4095,16.763,18.636
13311425,158,10046,4095,16.834,18.707
13343740,157,10077,4095,16.898,18.772
13376076,156,10105,4095,16.957,18.830
13408384,156,10128,4095,17.005,18.878
13440712,155,10147,4095,17.044,18.917
13473034,154,10160,4095,17.071,18.944
13505369,154,10168,4095,17.088,18.961
13537677,153,10171,4095,17.094,18.967
13570012,152,10170,4095,17.092,18.965
13602334,152,10162,4095,17.075,18.949
13634664,151,10150,4095,17.050,18.924
13666974,150,10133,4095,17.015,18.888
13699293,150,10112,4095,16.971,18.844
13731614,149,10087,4095,16.919,18.792
13763950,149,10057,4095,16.857,18.730
13796236,148,10022,4095,16.784,18.657
13828560,147,9986,4095,16.709,18.582
13860876,147,9945,4095,16.623,18.497
13893194,146,9902,4095,16.534,18.407
13925516,146,9859,4095,16.444,18.317
13957848,145,9815,4095,16.353,18.226
13990158,145,9771,4095,16.261,18.134
14022487,144,9727,4095,16.169,18.042
14054797,144,9684,4095,16.080,17.953
14087134,143,9641,4095,15.990,17.863
14119420,143,9599,4095,15.903,17.776
14151746,142,9557,4095,15.815,17.688
14184056,142,9515,4095,15.728,17.601
14216375,141,9472,4095,15.638,17.511
14248697,141,9430,4095,15.550,17.424
14281036,140,9386,4095,15.459,17.332
14313346,140,9340,4095,15.363,17.236
14345671,139,9293,4095,15.265,17.138
14377990,139,9245,4095,15.165,17.038
14410328,138,9195,4095,15.061,16.934
14442637,138,9144,4095,14.955,16.828
14474960,138,9093,4095,14.848,16.722
14507283,137,9041,4095,14.740,16.613
14539615,137,8987,4095,14.628,16.501
14571921,136,8936,4095,14.521,16.394
14604249,136,8883,4095,14.411,16.284
14636562,136,8831,4095,14.303,16.176
14668899,135,8779,4095,14.194,16.067
14701204,135,8727,4095,14.086,15.959
14733525,135,8674,4095,13.975,15.849
14765824,134,8624,4095,13.871,15.744
14798146,134,8574,4095,13.767,15.640
14830478,134,8525,4095,13.665,15.538
14862807,134,8477,4095,13.565,15.438
14895117,133,8429,4095,13.465,15.338
14927435,133,8382,4095,13.367,15.240
14959756,133,8338,4095,13.275,15.149
14992097,133,8294,4095,13.184,15.057
15024406,132,8251,4095,13.094,14.967
15056732,132,8210,4095,13.009,14.882
15089042,132,8171,4095,12.928,14.801
15121389,132,8130,4095,12.842,14.715
15153698,131,8092,4095,12.763,14.636
15186021,131,8054,4095,12.684,14.557
15218343,131,8016,4095,12.605,14.478
15250683,131,7979,4095,12.528,14.401
15282996,131,7941,4095,12.448,14.322
15315315,131,7906,4095,12.375,14.249
15347636,130,7870,4095,12.300,14.174
15379970,130,7837,4095,12.232,14.105
15412287,130,7804,4095,12.163,14.036
15444610,130,7771,4095,12.094,13.967
15476920,130,7739,4095,12.028,13.901
15509255,130,7709,4095,11.965,13.838
15541576,130,7678,4095,11.900,13.774
15573899,130,7650,4095,11.842,13.715
15606222,130,7622,4095,11.784,13.657
15638554,129,7595,4095,11.728,13.601
15670876,129,7570,4095,11.675,13.549
15703193,129,7545,4095,11.623,13.497
15735515,129,7521,4095,11.573,13.447
15767848,129,7499,4095,11.528,13.401
15800158,129,7476,4095,11.480,13.353
15832487,129,7454,4095,11.434,13.307
15864797,129,7431,4095,11.386,13.259
15897133,129,7410,4095,11.342,13.215
15929434,129,7388,4095,11.296,13.169
15961757,129,7367,4095,11.253,13.126
15994059,129,7346,4095,11.209,13.082
16026377,129,7327,4095,11.169,13.042
16058699,129,7309,4095,11.132,13.005
16091036,130,7292,4095,11.096,12.969
16123346,130,7276,4095,11.063,12.936
16155671,130,7261,4095,11.032,12.905
16187986,130,7247,4095,11.003,12.876
16220328,130,7234,4095,10.975,12.849
16252637,130,7224,4095,10.955,12.828
16285352,142,7214,4095,10.934,12.807
16317656,142,7207,4095,10.919,12.792
16349989,142,7204,4095,10.913,12.786
16382299,142,7209,4095,10.923,12.797
16414631,143,7220,4095,10.946,12.819
16446942,144,7240,4095,10.988,12.861
16479267,145,7267,4095,11.044,12.917
16511582,146,7305,4095,11.123,12.997
16543905,147,7346,4095,11.209,13.082
16576226,148,7389,4095,11.298,13.172
16608554,150,7441,4095,11.407,13.280
16640876,152,7496,4095,11.521,13.394
16673193,153,7558,4095,11.650,13.524
16705514,155,7625,4095,11.790,13.663
16737848,157,7695,4095,11.936,13.809
16770157,159,7767,4095,12.086,13.959
16802488,160,7842,4095,12.242,14.115
16834797,162,7920,4095,12.405,14.278
16867133,164,8003,4095,12.578,14.451
16899435,165,8088,4095,12.755,14.628
16931759,167,8177,4095,12.940,14.813
16964060,168,8270,4095,13.134,15.007
16996378,170,8368,4095,13.338,15.211
17028700,171,8466,4095,13.542,15.415
17061036,173,8569,4095,13.757,15.630
17093348,174,8669,4095,13.965,15.838
17125671,175,8772,4095,14.180,16.053
17157991,176,8876,4095,14.396,16.269
17190329,177,8979,4095,14.611,16.484
17222637,178,9082,4095,14.825,16.699
17254960,178,9187,4095,15.044,16.917
17287283,179,9295,4095,15.269,17.142
17319616,179,9405,4095,15.498,17.372
17351903,180,9516,4095,15.730,17.603
17384227,180,9628,4095,15.963,17.836
17416532,180,9737,4095,16.190,18.063
17448855,180,9844,4095,16.413,18.286
17481175,180,9951,4095,16.636,18.509
17513511,180,10056,4095,16.855,18.728
17545821,180,10159,4095,17.069,18.942
17578144,179,10262,4095,17.284,19.157
17610473,179,10360,4095,17.488,19.361
17642807,179,10455,4095,17.686,19.559
17675117,179,10546,4095,17.875,19.749
17707437,178,10635,4095,18.061,19.934
17739759,178,10718,4095,18.234,20.107
17772097,177,10799,4095,18.403,20.276
17804409,177,10877,4095,18.565,20.438
17836732,177,10950,4095,18.717,20.590
17869042,177,11018,4095,18.859,20.732
17901389,177,11084,4095,18.996,20.869
17933698,177,11145,4095,19.123,20.997
17966021,176,11203,4095,19.244,21.117
17998343,175,11257,4095,19.357,21.230
18030683,173,11309,4095,19.465,21.338
18062999,172,11358,4095,19.567,21.440
18095317,171,11401,4095,19.657,21.530
18127639,170,11440,4095,19.738,21.611
18159970,169,11471,4095,19.803,21.676
18192288,168,11496,4095,19.855,21.728
18224610,167,11514,4095,19.892,21.765
18256928,166,11524,4095,19.913,21.786
18289260,165,11526,4095,19.917,21.790
18321576,164,11520,4095,19.905,21.778
18353899,163,11506,4095,19.875,21.749
18386220,162,11485,4095,19.832,21.705
18418553,161,11457,4095,19.773,21.647
18450876,161,11426,4095,19.709,21.582
18483194,160,11392,4095,19.638,21.511
18515517,159,11357,4095,19.565,21.438
18547848,158,11318,4095,19.484,21.357
18580159,158,11278,4095,19.400,21.274
18612488,157,11236,4095,19.313,21.186
18644798,156,11192,4095,19.221,21.094
18677134,155,11143,4095,19.119,20.992
18709441,155,11090,4095,19.009,20.882
18741778,154,11036,4095,18.896,20.769
18774101,154,10980,4095,18.780,20.653
18806431,153,10922,4095,18.659,20.532
18838740,152,10862,4095,18.534,20.407
18871065,152,10799,4095,18.403,20.276
18903379,151,10735,4095,18.269,20.142
18935716,151,10669,4095,18.132,20.005
18968016,150,10603,4095,17.994,19.867
19000358,150,10536,4095,17.855,19.728
19032672,150,10469,4095,17.715,19.588
19065009,149,10401,4095,17.573,19.447
19097310,149,10335,4095,17.436,19.309
19129631,149,10270,4095,17.300,19.174
19161937,150,10206,4095,17.167,19.040
19194254,151,10145,4095,17.040,18.913
19226577,153,10084,4095,16.913,18.786
19258909,154,10027,4095,16.794,18.667
19291227,155,9975,4095,16.686,18.559
19323548,157,9926,4095,16.584,18.457
19355867,158,9882,4095,16.492,18.365
19388199,159,9843,4095,16.411,18.284
19420511,161,9811,4095,16.344,18.217
19452838,162,9787,4095,16.294,18.167
19485159,164,9770,4095,16.259,18.132
19517493,165,9762,4095,16.242,18.115
19549801,164,9762,4095,16.242,18.115
19582126,163,9772,4095,16.263,18.136
19614440,162,9790,4095,16.300,18.174
19646777,162,9815,4095,16.353,18.226
19679078,161,9846,4095,16.417,18.290
19711424,160,9880,4095,16.488,18.361
19743739,159,9914,4095,16.559,18.432
19776076,159,9949,4095,16.632,18.505
19808385,158,9983,4095,16.703,18.576
19840712,157,10014,4095,16.767,18.640
19873034,156,10041,4095,16.823,18.697
19905368,156,10064,4095,16.871,18.744
19937677,155,10081,4095,16.907,18.780
19970011,154,10093,4095,16.932,18.805
20002336,154,10100,4095,16.946,18.819
20034664,153,10102,4095,16.950,18.824
20066975,152,10099,4095,16.944,18.817
20099294,152,10090,4095,16.925,18.799
20131616,151,10079,4095,16.903,18.776
20163954,150,10063,4095,16.869,18.742
20196266,150,10041,4095,16.823,18.697
20228589,149,10016,4095,16.771,18.644
20260898,149,9987,4095,16.711,18.584
20293238,148,9953,4095,16.640,18.513
20325545,147,9916,4095,16.563,18.436
20357875,147,9877,4095,16.482,18.355
20390205,146,9837,4095,16.398,18.272
20422542,146,9793,4095,16.307,18.180
20454853,145,9748,4095,16.213,18.086
20487173,145,9703,4095,16.119,17.992
20519495,144,9660,4095,16.030,17.903
20551831,144,9617,4095,15.940,17.813
20584142,143,9573,4095,15.848,17.722
20616467,143,9532,4095,15.763,17.636
20648785,142,9490,4095,15.675,17.549
20681125,142,9447,4095,15.586,17.459
20713433,141,9405,4095,15.498,17.372
20745756,141,9361,4095,15.407,17.280
20778078,140,9317,4095,15.315,17.188
20810418,140,9270,4095,15.217,17.090
20842728,139,9221,4095,15.115,16.988
20875047,139,9173,4095,15.015,16.888
20907368,138,9123,4095,14.911,16.784
20939704,138,9071,4095,14.803,16.676
20972023,138,9018,4095,14.692,16.565
21004344,137,8967,4095,14.586,16.459
21036663,137,8913,4095,14.473,16.347
21068995,136,8861,4095,14.365,16.238
21101309,136,8809,4095,14.257,16.130
21133634,136,8756,4095,14.146,16.019
21165957,135,8704,4095,14.038,15.911
21198289,135,8652,4095,13.930,15.803
21230606,135,8600,4095,13.821,15.694
21262928,134,8550,4095,13.717,15.590
21295248,134,8499,4095,13.611,15.484
21327583,134,8451,4095,13.511,15.384
21359892,134,8402,4095,13.409,15.282
21392222,133,8353,4095,13.307,15.180
21424541,133,8308,4095,13.213,15.086
21456872,133,8260,4095,13.113,14.986
21489182,133,8218,4095,13.025,14.899
21521512,132,8176,4095,12.938,14.811
21553834,132,8136,4095,12.855,14.728
21586166,132,8095,4095,12.769,14.642
21618474,132,8056,4095,12.688,14.561
21650799,131,8016,4095,12.605,14.478
21683113,131,7978,4095,12.525,14.399
21715450,131,7943,4095,12.453,14.326
21747751,131,7913,4095,12.390,14.263
21780093,131,7882,4095,12.325,14.199
21812407,131,7843,4095,12.244,14.117
21844744,130,7809,4095,12.173,14.047
21877044,130,7776,4095,12.105,13.978
21909363,130,7745,4095,12.040,13.913
21941672,130,7711,4095,11.969,13.842
21973989,130,7681,4095,11.907,13.780
22006311,130,7652,4095,11.846,13.719
22038644,130,7622,4095,11.784,13.657
22070960,130,7592,4095,11.721,13.594
22103284,130,7565,4095,11.665,13.538
22135602,129,7538,4095,11.609,13.482
22167933,129,7512,4095,11.555,13.428
22200243,129,7487,4095,11.503,13.376
22232573,129,7463,4095,11.453,13.326
22264895,129,7440,4095,11.405,13.278
22297227,129,7415,4095,11.353,13.226
22329535,129,7394,4095,11.309,13.182
22361867,129,7373,4095,11.265,13.138
22394189,129,7354,4095,11.225,13.099
22426521,129,7335,4095,11.186,13.059
22458832,129,7317,4095,11.148,13.022
22491162,129,7299,4095,11.111,12.984
22523473,129,7283,4095,11.078,12.951
22555810,129,7266,4095,11.042,12.915
22588120,130,7252,4095,11.013,12.886
22620446,130,7236,4095,10.980,12.853
22652772,130,7223,4095,10.953,12.826
22685105,130,7211,4095,10.928,12.801
22717413,130,7200,4095,10.905,12.778
22749736,130,7192,4095,10.888,12.761
