tempo_us,sinal_ad,adc_ads,adc_gpio14,pressao,pressao_total
12729698,153,10340,4095,17.459,19.319
12762023,154,10285,4095,17.344,19.205
12794348,155,10231,4095,17.232,19.092
12826669,157,10185,4095,17.136,18.997
12858999,158,10142,4095,17.046,18.907
12891313,159,10104,4095,16.967,18.828
12923638,161,10076,4095,16.909,18.769
12955961,162,10054,4095,16.863,18.724
12988294,164,10040,4095,16.834,18.694
13020611,165,10034,4095,16.821,18.682
13052932,164,10038,4095,16.830,18.690
13085254,163,10049,4095,16.853,18.713
13117587,162,10069,4095,16.894,18.755
13149898,162,10093,4095,16.944,18.805
13182226,161,10121,4095,17.003,18.863
13214542,160,10152,4095,17.067,18.928
13246876,159,10184,4095,17.134,18.994
13279186,159,10217,4095,17.203,19.063
13311516,158,10248,4095,17.267,19.128
13343838,157,10279,4095,17.332,19.192
13376170,156,10307,4095,17.390,19.251
13408478,156,10331,4095,17.440,19.301
13440804,155,10352,4095,17.484,19.344
13473118,154,10368,4095,17.517,19.378
13505455,154,10378,4095,17.538,19.399
13537756,153,10383,4095,17.548,19.409
13570098,152,10384,4095,17.550,19.411
13602413,152,10379,4095,17.540,19.401
13634750,151,10369,4095,17.519,19.380
13667036,150,10353,4095,17.486,19.347
13699360,150,10333,4095,17.444,19.305
13731675,149,10307,4095,17.390,19.251
13763994,149,10278,4095,17.330,19.190
13796317,148,10244,4095,17.259,19.119
13828648,147,10205,4095,17.178,19.038
13860965,147,10164,4095,17.092,18.953
13893287,146,10118,4095,16.996,18.857
13925597,146,10071,4095,16.898,18.759
13957933,145,10022,4095,16.796,18.657
13990221,145,9973,4095,16.694,18.555
14022546,144,9921,4095,16.586,18.447
14054856,144,9871,4095,16.482,18.342
14087175,143,9824,4095,16.384,18.244
14119497,143,9782,4095,16.296,18.157
14151835,142,9732,4095,16.192,18.053
14184147,142,9681,4095,16.086,17.947
14216471,141,9632,4095,15.984,17.844
14248780,141,9587,4095,15.890,17.751
14281127,140,9541,4095,15.794,17.655
14313437,140,9493,4095,15.694,17.555
14345760,139,9446,4095,15.596,17.457
14378083,139,9397,4095,15.494,17.355
14410422,138,9345,4095,15.386,17.247
14442733,138,9292,4095,15.275,17.136
14475052,138,9240,4095,15.167,17.028
14507375,137,9186,4095,15.055,16.915
14539709,137,9131,4095,14.940,16.801
14572027,136,9078,4095,14.830,16.690
14604349,136,9024,4095,14.717,16.578
14636658,136,8970,4095,14.605,16.465
14668995,135,8916,4095,14.492,16.353
14701304,135,8862,4095,14.380,16.240
14733633,135,8808,4095,14.267,16.128
14765943,134,8753,4095,14.153,16.013
14798283,134,8697,4095,14.036,15.897
14830597,134,8643,4095,13.923,15.784
14862927,134,8590,4095,13.813,15.674
14895236,133,8534,4095,13.696,15.557
14927576,133,8430,4095,13.480,15.340
14959878,133,8322,4095,13.255,15.115
14992198,133,8272,4095,13.150,15.011
15024499,132,8230,4095,13.063,14.924
15056821,132,8187,4095,12.973,14.834
15089144,132,8146,4095,12.888,14.749
15121481,132,8105,4095,12.803,14.663
15153764,131,8066,4095,12.721,14.582
15186088,131,8028,4095,12.642,14.503
15218394,131,7991,4095,12.565,14.426
15250716,131,7956,4095,12.492,14.353
15283038,131,7921,4095,12.419,14.280
15315373,131,7888,4095,12.350,14.211
15347681,130,7854,4095,12.280,14.140
15380015,130,7822,4095,12.213,14.074
15412340,130,7790,4095,12.146,14.007
15444668,130,7759,4095,12.082,13.942
15476978,130,7728,4095,12.017,13.878
15509296,130,7697,4095,11.953,13.813
15541617,130,7668,4095,11.892,13.753
15573953,130,7637,4095,11.828,13.688
15606254,130,7608,4095,11.767,13.628
15638576,129,7582,4095,11.713,13.574
15670881,129,7556,4095,11.659,13.519
15703197,129,7530,4095,11.605,13.465
15735520,129,7507,4095,11.557,13.417
15767852,129,7483,4095,11.507,13.367
15800163,129,7460,4095,11.459,13.319
15832491,129,7438,4095,11.413,13.274
15864801,129,7416,4095,11.367,13.228
15897137,129,7396,4095,11.325,13.186
15929438,129,7375,4095,11.282,13.142
15961762,129,7355,4095,11.240,13.101
15994064,129,7336,4095,11.200,13.061
16026381,129,7319,4095,11.165,13.026
16058704,129,7302,4095,11.130,12.990
16091040,130,7286,4095,11.096,12.957
16123350,130,7270,4095,11.063,12.924
16155675,130,7256,4095,11.034,12.894
16187985,130,7243,4095,11.007,12.867
16220330,130,7232,4095,10.984,12.844
16252641,130,7222,4095,10.963,12.824
16285376,142,7213,4095,10.944,12.805
16317682,142,7206,4095,10.930,12.790
16350015,142,7202,4095,10.921,12.782
16382340,142,7207,4095,10.932,12.792
16414668,143,7218,4095,10.955,12.815
16446977,144,7238,4095,10.996,12.857
16479296,145,7266,4095,11.055,12.915
16511618,146,7297,4095,11.119,12.980
16543953,147,7336,4095,11.200,13.061
16576253,148,7383,4095,11.298,13.159
16608574,150,7432,4095,11.400,13.261
16640881,152,7487,4095,11.515,13.376
16673198,153,7549,4095,11.644,13.505
16705520,155,7614,4095,11.780,13.640
16737852,157,7637,4095,11.828,13.688
16770161,159,7657,4095,11.869,13.730
16802492,160,7786,4095,12.138,13.999
16834801,162,7904,4095,12.384,14.244
16867136,164,7999,4095,12.582,14.442
16899436,165,8102,4095,12.796,14.657
16931759,167,8176,4095,12.950,14.811
16964063,168,8287,4095,13.182,15.042
16996381,170,8391,4095,13.398,15.259
17028702,171,8492,4095,13.609,15.469
17061040,173,8590,4095,13.813,15.674
17093348,174,8690,4095,14.021,15.882
17125675,175,8793,4095,14.236,16.097
17157984,176,8892,4095,14.442,16.303
17190329,177,8992,4095,14.650,16.511
17222643,178,9098,4095,14.871,16.732
17254965,178,9208,4095,15.100,16.961
17287286,179,9319,4095,15.332,17.192
17319619,179,9432,4095,15.567,17.428
17351925,180,9545,4095,15.803,17.663
17384253,180,9657,4095,16.036,17.897
17416567,180,9768,4095,16.267,18.128
17448903,180,9878,4095,16.496,18.357
17481208,180,9986,4095,16.721,18.582
17513530,180,10093,4095,16.944,18.805
17545829,180,10194,4095,17.155,19.015
17578150,179,10300,4095,17.375,19.236
17610481,179,10407,4095,17.598,19.459
17642811,179,10508,4095,17.809,19.669
17675121,179,10603,4095,18.007,19.867
17707439,178,10692,4095,18.192,20.053
17739761,178,10779,4095,18.373,20.234
17772101,177,10854,4095,18.530,20.390
17804411,177,10924,4095,18.675,20.536
17836736,177,10999,4095,18.832,20.692
17869055,177,11071,4095,18.982,20.842
17901395,177,11139,4095,19.123,20.984
17933702,177,11203,4095,19.257,21.117
17966025,176,11264,4095,19.384,21.244
17998347,175,11322,4095,19.505,21.365
18030687,173,11376,4095,19.617,21.478
18063001,172,11427,4095,19.723,21.584
18095320,171,11474,4095,19.821,21.682
18127642,170,11516,4095,19.909,21.769
18159974,169,11550,4095,19.980,21.840
18192292,168,11580,4095,20.042,21.903
18224614,167,11603,4095,20.090,21.951
18256924,166,11620,4095,20.125,21.986
18289259,165,11630,4095,20.146,22.007
18321550,164,11630,4095,20.146,22.007
18353872,163,11622,4095,20.130,21.990
18386182,162,11606,4095,20.096,21.957
18418501,161,11584,4095,20.050,21.911
18450835,161,11555,4095,19.990,21.851
18483162,160,11520,4095,19.917,21.778
18515472,159,11478,4095,19.830,21.690
18547797,158,11437,4095,19.744,21.605
18580125,158,11394,4095,19.655,21.515
18612456,157,11351,4095,19.565,21.426
18644764,156,11307,4095,19.473,21.334
18677087,155,11261,4095,19.378,21.238
18709408,155,11214,4095,19.280,21.140
18741750,154,11165,4095,19.178,21.038
18774059,154,11113,4095,19.069,20.930
18806378,153,11061,4095,18.961,20.822
18838698,152,11007,4095,18.848,20.709
18871040,152,10952,4095,18.734,20.594
18903349,151,10893,4095,18.611,20.472
18935675,151,10832,4095,18.484,20.344
18967985,150,10771,4095,18.357,20.217
19000330,150,10708,4095,18.225,20.086
19032643,150,10644,4095,18.092,19.953
19064965,149,10578,4095,17.955,19.815
19097286,149,10512,4095,17.817,19.678
19129619,149,10446,4095,17.680,19.540
19161925,150,10382,4095,17.546,19.407
19194253,151,10319,4095,17.415,19.276
19226567,153,10264,4095,17.300,19.161
19258903,154,10206,4095,17.180,19.040
19291208,155,10146,4095,17.055,18.915
19323529,157,10092,4095,16.942,18.803
19355828,158,10045,4095,16.844,18.705
19388151,159,10006,4095,16.763,18.624
19420481,161,9975,4095,16.698,18.559
19452811,162,9951,4095,16.648,18.509
19485121,164,9935,4095,16.615,18.476
19517439,165,9930,4095,16.605,18.465
19549759,164,9930,4095,16.605,18.465
19582101,163,9941,4095,16.628,18.488
19614409,162,9953,4095,16.653,18.513
19646736,162,9983,4095,16.715,18.576
19679046,161,10017,4095,16.786,18.647
19711393,160,10052,4095,16.859,18.719
19743702,159,10087,4095,16.932,18.792
19776026,159,10122,4095,17.005,18.865
19808347,158,10155,4095,17.073,18.934
19840687,157,10186,4095,17.138,18.999
19873000,156,10213,4095,17.194,19.055
19905318,156,10234,4095,17.238,19.099
19937639,155,10251,4095,17.273,19.134
19969974,154,10263,4095,17.298,19.159
20002292,154,10268,4095,17.309,19.169
20034614,153,10270,4095,17.313,19.174
20066924,152,10270,4095,17.313,19.174
20099259,152,10262,4095,17.296,19.157
20131580,151,10250,4095,17.271,19.132
20163903,150,10234,4095,17.238,19.099
20196224,150,10212,4095,17.192,19.053
20228557,149,10185,4095,17.136,18.997
20260880,149,10154,4095,17.071,18.932
20293197,148,10118,4095,16.996,18.857
20325518,147,10080,4095,16.917,18.778
20357851,147,10037,4095,16.828,18.688
20390160,146,10001,4095,16.753,18.613
20422492,146,9958,4095,16.663,18.524
20454801,145,9906,4095,16.555,18.415
20487136,145,9856,4095,16.450,18.311
20519437,144,9807,4095,16.348,18.209
20551761,144,9759,4095,16.248,18.109
20584063,143,9712,4095,16.150,18.011
20616381,143,9665,4095,16.053,17.913
20648703,142,9619,4095,15.957,17.817
20681040,142,9574,4095,15.863,17.724
20713350,141,9527,4095,15.765,17.626
20745675,141,9483,4095,15.673,17.534
20777995,140,9438,4095,15.580,17.440
20810332,140,9391,4095,15.482,17.342
20842641,139,9342,4095,15.380,17.240
20874964,139,9294,4095,15.280,17.140
20907286,138,9244,4095,15.175,17.036
20939619,138,9192,4095,15.067,16.928
20971926,138,9140,4095,14.959,16.819
21004254,137,9087,4095,14.848,16.709
21036562,137,9034,4095,14.738,16.599
21068903,136,8982,4095,14.630,16.490
21101208,136,8930,4095,14.521,16.382
21133530,136,8878,4095,14.413,16.274
21165830,135,8829,4095,14.311,16.172
21198153,135,8777,4095,14.203,16.063
21230482,135,8727,4095,14.098,15.959
21262811,134,8680,4095,14.000,15.861
21295120,134,8629,4095,13.894,15.755
21327439,134,8580,4095,13.792,15.653
21359749,134,8533,4095,13.694,15.555
21392092,133,8484,4095,13.592,15.453
21424393,133,8437,4095,13.494,15.355
21456714,133,8392,4095,13.400,15.261
21489013,133,8347,4095,13.307,15.167
21521337,132,8304,4095,13.217,15.078
21553657,132,8260,4095,13.125,14.986
21585992,132,8219,4095,13.040,14.901
21618299,132,8179,4095,12.957,14.817
21650629,131,8139,4095,12.873,14.734
21682947,131,8101,4095,12.794,14.655
21715283,131,8063,4095,12.715,14.576
21747590,131,8028,4095,12.642,14.503
21779920,131,7991,4095,12.565,14.426
21812242,131,7957,4095,12.494,14.355
21844577,130,7921,4095,12.419,14.280
21876886,130,7889,4095,12.353,14.213
21909209,130,7857,4095,12.286,14.147
21941539,130,7824,4095,12.217,14.078
21973872,130,7794,4095,12.155,14.015
22006181,130,7764,4095,12.092,13.953
22038501,130,7737,4095,12.036,13.897
22070835,130,7708,4095,11.975,13.836
22103162,130,7682,4095,11.921,13.782
22135474,129,7655,4095,11.865,13.726
22167797,129,7631,4095,11.815,13.676
22200106,129,7608,4095,11.767,13.628
22232446,129,7586,4095,11.721,13.582
22264753,129,7566,4095,11.680,13.540
22297083,129,7546,4095,11.638,13.499
22329404,129,7525,4095,11.594,13.455
22361748,129,7506,4095,11.555,13.415
22394055,129,7485,4095,11.511,13.372
22426376,129,7450,4095,11.438,13.299
22458689,129,7431,4095,11.398,13.259
22491036,129,7415,4095,11.365,13.226
22523322,129,7400,4095,11.334,13.194
22555646,129,7384,4095,11.300,13.161
22587947,130,7371,4095,11.273,13.134
22620270,130,7356,4095,11.242,13.103
22652590,130,7343,4095,11.215,13.076
22684929,130,7330,4095,11.188,13.049
22717230,130,7319,4095,11.165,13.026
22749559,130,7310,4095,11.146,13.007
