tempo_us,sinal_ad,adc_ads,adc_gpio14,pressao,pressao_total
8818214,131,12317,4095,15.231,23.438
8850537,130,12294,4095,15.183,23.390
8882862,130,12277,4095,15.147,23.355
8915195,130,12265,4095,15.122,23.330
8947505,130,12248,4095,15.087,23.294
8979823,130,12226,4095,15.041,23.249
9012144,130,12205,4095,14.997,23.205
9044480,130,12185,4095,14.956,23.163
9076780,130,12167,4095,14.918,23.126
9109100,130,12149,4095,14.881,23.088
9141406,129,12134,4095,14.849,23.057
9173723,129,12120,4095,14.820,23.028
9206044,129,12106,4095,14.791,22.999
9238378,129,12092,4095,14.762,22.969
9270686,129,12079,4095,14.735,22.942
9303019,129,12067,4095,14.710,22.917
9335328,129,12055,4095,14.685,22.892
9367663,129,12043,4095,14.660,22.867
9399962,129,12033,4095,14.639,22.847
9432291,129,12018,4095,14.608,22.815
9464591,129,12006,4095,14.583,22.790
9496908,129,11999,4095,14.568,22.776
9529229,129,12001,4095,14.572,22.780
9561566,129,11998,4095,14.566,22.774
9593875,130,11986,4095,14.541,22.749
9626202,130,11979,4095,14.526,22.734
9658520,130,11976,4095,14.520,22.728
9690860,130,11974,4095,14.516,22.724
9723168,130,11974,4095,14.516,22.724
9755491,130,11976,4095,14.520,22.728
9788102,142,11975,4095,14.518,22.726
9820425,142,11973,4095,14.514,22.722
9852733,142,11986,4095,14.541,22.749
9885050,142,12018,4095,14.608,22.815
9917371,143,12067,4095,14.710,22.917
9949705,144,12129,4095,14.839,23.047
9982022,145,12202,4095,14.991,23.199
10014345,146,12284,4095,15.162,23.369
10046663,147,12373,4095,15.347,23.555
10078994,148,12466,4095,15.541,23.749
10111304,150,12565,4095,15.747,23.955
10143634,152,12665,4095,15.956,24.163
10175956,153,12769,4095,16.172,24.380
10208288,155,12875,4095,16.393,24.601
10240605,157,12974,4095,16.599,24.807
10272925,159,13067,4095,16.793,25.001
10305246,160,13147,4095,16.960,25.167
10337581,162,13228,4095,17.129,25.336
10369888,164,13320,4095,17.320,25.528
10402214,165,13418,4095,17.524,25.732
10434526,167,13521,4095,17.739,25.947
10466865,168,13630,4095,17.966,26.174
10499166,170,13746,4095,18.208,26.415
10531489,171,13864,4095,18.454,26.661
10563794,173,13982,4095,18.699,26.907
10596111,174,14099,4095,18.943,27.151
10628432,175,14215,4095,19.185,27.392
10660767,176,14327,4095,19.418,27.626
10693074,177,14438,4095,19.649,27.857
10725406,178,14549,4095,19.881,28.088
10757715,178,14660,4095,20.112,28.319
10790060,179,14775,4095,20.351,28.559
10822372,179,14894,4095,20.599,28.807
10854695,180,15011,4095,20.843,29.051
10887016,180,15123,4095,21.076,29.284
10919348,180,15233,4095,21.306,29.513
10951652,180,15338,4095,21.524,29.732
10983983,180,15441,4095,21.739,29.947
11016297,180,15536,4095,21.937,30.144
11048633,180,15480,4095,21.820,30.028
11080939,179,15226,4095,21.291,29.499
11113260,179,15182,4095,21.199,29.407
11145558,179,15210,4095,21.258,29.465
11177881,179,15261,4095,21.364,29.572
11210210,178,15318,4095,21.483,29.690
11242542,178,15377,4095,21.606,29.813
11274851,177,15428,4095,21.712,29.919
11307170,177,15473,4095,21.806,30.013
11339491,177,15512,4095,21.887,30.094
11371832,177,15546,4095,21.958,30.165
11404141,177,15572,4095,22.012,30.219
11436467,177,15592,4095,22.054,30.261
11468786,176,15610,4095,22.091,30.299
11501125,175,15624,4095,22.120,30.328
11533433,173,15635,4095,22.143,30.351
11565756,172,15640,4095,22.154,30.361
11598077,171,15645,4095,22.164,30.372
11630417,170,15646,4095,22.166,30.374
11662726,169,15637,4095,22.147,30.355
11695045,168,15621,4095,22.114,30.322
11727359,167,15596,4095,22.062,30.269
11759695,166,15560,4095,21.987,30.194
11792019,165,15516,4095,21.895,30.103
11824345,164,15471,4095,21.801,30.009
11856662,163,15417,4095,21.689,29.897
11888994,162,15343,4095,21.535,29.742
11921305,161,15267,4095,21.376,29.584
11953634,161,15193,4095,21.222,29.430
11985955,160,15122,4095,21.074,29.282
12018288,159,15054,4095,20.933,29.140
12050606,158,14992,4095,20.804,29.011
12082926,158,14931,4095,20.676,28.884
12115247,157,14865,4095,20.539,28.747
12147582,156,14799,4095,20.401,28.609
12179891,155,14731,4095,20.260,28.467
12212223,155,14659,4095,20.110,28.317
12244541,154,14588,4095,19.962,28.169
12276872,154,14514,4095,19.808,28.015
12309180,153,14438,4095,19.649,27.857
12341512,152,14371,4095,19.510,27.717
12373832,152,14299,4095,19.360,27.567
12406168,151,14215,4095,19.185,27.392
12438474,151,14135,4095,19.018,27.226
12470799,150,14059,4095,18.860,27.067
12503112,150,13988,4095,18.712,26.919
12535449,150,13917,4095,18.564,26.772
12567747,149,13850,4095,18.424,26.632
12600063,149,13785,4095,18.289,26.497
12632372,149,13722,4095,18.158,26.365
12664695,150,13663,4095,18.035,26.242
12697015,151,13606,4095,17.916,26.124
12729349,153,13555,4095,17.810,26.017
12761655,154,13509,4095,17.714,25.922
12793983,155,13470,4095,17.633,25.840
12826296,157,13438,4095,17.566,25.774
12858632,158,13415,4095,17.518,25.726
12890939,159,13401,4095,17.489,25.697
12923260,161,13399,4095,17.485,25.692
12955558,162,13412,4095,17.512,25.719
12987879,164,13438,4095,17.566,25.774
13020210,165,13475,4095,17.643,25.851
13052542,164,13522,4095,17.741,25.949
13084850,163,13579,4095,17.860,26.067
13117168,162,13644,4095,17.995,26.203
13149484,162,13712,4095,18.137,26.344
13181831,161,13782,4095,18.283,26.490
13214139,160,13847,4095,18.418,26.626
13246467,159,13909,4095,18.547,26.755
13278776,159,13965,4095,18.664,26.872
13311123,158,14015,4095,18.768,26.976
13343433,157,14058,4095,18.858,27.065
13375756,156,14096,4095,18.937,27.144
13408076,156,14123,4095,18.993,27.201
13440418,155,14140,4095,19.029,27.236
13472725,154,14148,4095,19.045,27.253
13505045,154,14145,4095,19.039,27.247
13537356,153,14131,4095,19.010,27.217
13569693,152,14112,4095,18.970,27.178
13602014,152,14086,4095,18.916,27.124
13634345,151,14054,4095,18.849,27.057
13666654,150,14014,4095,18.766,26.974
13698989,150,13969,4095,18.672,26.880
13731291,149,13919,4095,18.568,26.776
13763612,149,13865,4095,18.456,26.663
13795916,148,13807,4095,18.335,26.542
13828234,147,13753,4095,18.222,26.430
13860566,147,13698,4095,18.108,26.315
13892893,146,13641,4095,17.989,26.197
13925202,146,13586,4095,17.874,26.082
13957529,145,13533,4095,17.764,25.972
13989838,145,13482,4095,17.658,25.865
14022185,144,13433,4095,17.556,25.763
14054494,144,13386,4095,17.458,25.665
14086818,143,13340,4095,17.362,25.569
14119139,143,13296,4095,17.270,25.478
14151473,142,13250,4095,17.174,25.382
14183772,142,13204,4095,17.079,25.286
14216101,141,13157,4095,16.981,25.188
14248415,141,13110,4095,16.883,25.090
14280763,140,13062,4095,16.783,24.990
14313064,140,13015,4095,16.685,24.892
14345383,139,12967,4095,16.585,24.792
14377681,139,12924,4095,16.495,24.703
14410013,138,12882,4095,16.408,24.615
14442337,138,12831,4095,16.301,24.509
14474664,138,12776,4095,16.187,24.394
14506973,137,12723,4095,16.076,24.284
14539291,137,12671,4095,15.968,24.176
14571613,136,12619,4095,15.860,24.067
14603948,136,12568,4095,15.754,23.961
14636247,136,12518,4095,15.649,23.857
14668567,135,12468,4095,15.545,23.753
14700875,135,12416,4095,15.437,23.644
14733193,135,12365,4095,15.331,23.538
14765513,134,12317,4095,15.231,23.438
14797846,134,12276,4095,15.145,23.353
14830153,134,12234,4095,15.058,23.265
14862487,134,12180,4095,14.945,23.153
14894802,133,12136,4095,14.854,23.061
14927137,133,12100,4095,14.779,22.986
14959446,133,12066,4095,14.708,22.915
14991777,133,12035,4095,14.643,22.851
15024098,132,12004,4095,14.579,22.786
15056431,132,11976,4095,14.520,22.728
15088739,132,11957,4095,14.481,22.688
15121065,132,11932,4095,14.429,22.636
15153379,131,11902,4095,14.366,22.574
15185715,131,11873,4095,14.306,22.513
15218016,131,11845,4095,14.247,22.455
15250355,131,11820,4095,14.195,22.403
15282657,131,11794,4095,14.141,22.349
15314991,131,11770,4095,14.091,22.299
15347297,130,11745,4095,14.039,22.247
15379621,130,11727,4095,14.001,22.209
15411937,130,11706,4095,13.958,22.165
15444254,130,11687,4095,13.918,22.126
15476574,130,11669,4095,13.881,22.088
15508907,130,11652,4095,13.845,22.053
15541218,130,11631,4095,13.801,22.009
15573549,130,11613,4095,13.764,21.972
15605866,130,11599,4095,13.735,21.942
15638198,129,11585,4095,13.706,21.913
15670507,129,11573,4095,13.681,21.888
15702839,129,11562,4095,13.658,21.865
15735160,129,11549,4095,13.631,21.838
15767492,129,11537,4095,13.606,21.813
15799800,129,11528,4095,13.587,21.794
15832126,129,11517,4095,13.564,21.772
15864439,129,11507,4095,13.543,21.751
15896775,129,11498,4095,13.524,21.732
15929076,129,11489,4095,13.506,21.713
15961419,129,11482,4095,13.491,21.699
15993732,129,11473,4095,13.472,21.680
16026070,129,11465,4095,13.456,21.663
16058370,129,11458,4095,13.441,21.649
16090690,130,11454,4095,13.433,21.640
16122998,130,11450,4095,13.424,21.632
16155316,130,11449,4095,13.422,21.630
16187637,130,11448,4095,13.420,21.628
16219970,130,11450,4095,13.424,21.632
16252287,130,11452,4095,13.429,21.636
16284919,142,11456,4095,13.437,21.644
16317220,142,11462,4095,13.449,21.657
16349550,142,11480,4095,13.487,21.694
16381849,142,11512,4095,13.554,21.761
16414172,143,11558,4095,13.649,21.857
16446490,144,11618,4095,13.774,21.982
16478819,145,11687,4095,13.918,22.126
16511141,146,11763,4095,14.076,22.284
16543459,147,11849,4095,14.256,22.463
16575779,148,11939,4095,14.443,22.651
16608112,150,12034,4095,14.641,22.849
16640419,152,12131,4095,14.843,23.051
16672751,153,12230,4095,15.049,23.257
16705066,155,12326,4095,15.249,23.457
16737402,157,12416,4095,15.437,23.644
16769711,159,12494,4095,15.599,23.807
16802042,160,12574,4095,15.766,23.974
16834363,162,12660,4095,15.945,24.153
16866695,164,12752,4095,16.137,24.344
16899004,165,12850,4095,16.341,24.549
16931331,167,12953,4095,16.556,24.763
16963643,168,13060,4095,16.779,24.986
16995979,170,13169,4095,17.006,25.213
17028278,171,13280,4095,17.237,25.444
17060605,173,13394,4095,17.474,25.682
17092906,174,13506,4095,17.708,25.915
17125228,175,13617,4095,17.939,26.147
17157549,176,13727,4095,18.168,26.376
17189880,177,13835,4095,18.393,26.601
17222183,178,13944,4095,18.620,26.828
17254515,178,14055,4095,18.851,27.059
17286828,179,14169,4095,19.089,27.297
17319164,179,14283,4095,19.326,27.534
17351469,180,14397,4095,19.564,27.772
17383790,180,14508,4095,19.795,28.003
17416088,180,14617,4095,20.022,28.230
17448409,180,14722,4095,20.241,28.449
17480740,180,14823,4095,20.451,28.659
17513072,180,14918,4095,20.649,28.857
17545381,180,15008,4095,20.837,29.044
17577699,179,15092,4095,21.012,29.219
17610019,179,15169,4095,21.172,29.380
17642360,179,15239,4095,21.318,29.526
17674667,179,15304,4095,21.454,29.661
17706998,178,15361,4095,21.572,29.780
17739316,178,15413,4095,21.681,29.888
17771656,177,15461,4095,21.781,29.988
17803964,177,15504,4095,21.870,30.078
17836287,177,15541,4095,21.947,30.155
17868608,177,15572,4095,22.012,30.219
17900950,177,15601,4095,22.072,30.280
17933259,177,15623,4095,22.118,30.326
17965578,176,15649,4095,22.172,30.380
17997899,175,15674,4095,22.224,30.432
18030237,173,15683,4095,22.243,30.451
18062548,172,15725,4095,22.331,30.538
18094875,171,15743,4095,22.368,30.576
18127193,170,15732,4095,22.345,30.553
18159525,169,15715,4095,22.310,30.517
18191841,168,15694,4095,22.266,30.474
18224165,167,15667,4095,22.210,30.417
18256486,166,15633,4095,22.139,30.347
18288819,165,15589,4095,22.047,30.255
18321141,164,15537,4095,21.939,30.147
18353459,163,15476,4095,21.812,30.019
18385780,162,15407,4095,21.668,29.876
18418113,161,15336,4095,21.520,29.728
18450422,161,15263,4095,21.368,29.576
18482752,160,15192,4095,21.220,29.428
18515067,159,15125,4095,21.081,29.288
18547403,158,15061,4095,20.947,29.155
18579712,158,14999,4095,20.818,29.026
18612043,157,14935,4095,20.685,28.892
18644364,156,14870,4095,20.549,28.757
18676696,155,14804,4095,20.412,28.619
18709005,155,14737,4095,20.272,28.480
18741330,154,14667,4095,20.126,28.334
18773643,154,14596,4095,19.979,28.186
18805980,153,14525,4095,19.831,28.038
18838281,152,14452,4095,19.679,27.886
18870619,152,14378,4095,19.524,27.732
18902940,151,14305,4095,19.372,27.580
18935276,151,14230,4095,19.216,27.424
18967577,150,14155,4095,19.060,27.267
18999898,150,14081,4095,18.906,27.113
19032202,150,14007,4095,18.751,26.959
19064520,149,13937,4095,18.606,26.813
19096841,149,13867,4095,18.460,26.667
19129174,149,13801,4095,18.322,26.530
19161492,150,13740,4095,18.195,26.403
19193815,151,13684,4095,18.079,26.286
19226124,153,13633,4095,17.972,26.180
19258460,154,13585,4095,17.872,26.080
19290748,155,13546,4095,17.791,25.999
19323072,157,13515,4095,17.726,25.934
19355382,158,13492,4095,17.679,25.886
19387700,159,13478,4095,17.649,25.857
19420032,161,13473,4095,17.639,25.847
19452362,162,13481,4095,17.656,25.863
19484674,164,13502,4095,17.699,25.907
19516998,165,13546,4095,17.791,25.999
19549308,164,13593,4095,17.889,26.097
19581654,163,13648,4095,18.004,26.211
19613964,162,13710,4095,18.133,26.340
19646287,162,13767,4095,18.251,26.459
19678608,161,13828,4095,18.379,26.586
19710950,160,13892,4095,18.512,26.719
19743260,159,13953,4095,18.639,26.847
19775578,159,14008,4095,18.754,26.961
19807900,158,14057,4095,18.856,27.063
19840237,157,14098,4095,18.941,27.149
19872548,156,14132,4095,19.012,27.219
19904875,156,14156,4095,19.062,27.269
19937185,155,14171,4095,19.093,27.301
19969520,154,14177,4095,19.106,27.313
20001842,154,14175,4095,19.101,27.309
20034164,153,14165,4095,19.081,27.288
20066485,152,14148,4095,19.045,27.253
20098819,152,14123,4095,18.993,27.201
20131141,151,14090,4095,18.924,27.132
20163459,150,14051,4095,18.843,27.051
20195781,150,14005,4095,18.747,26.955
20228113,149,13957,4095,18.647,26.855
20260423,149,13904,4095,18.537,26.744
20292753,148,13849,4095,18.422,26.630
20325062,147,13793,4095,18.306,26.513
20357398,147,13736,4095,18.187,26.394
20389698,146,13679,4095,18.068,26.276
20422043,146,13625,4095,17.956,26.163
20454364,145,13574,4095,17.849,26.057
20486696,145,13525,4095,17.747,25.955
20519005,144,13483,4095,17.660,25.867
20551330,144,13448,4095,17.587,25.794
20583644,143,13403,4095,17.493,25.701
20615980,143,13353,4095,17.389,25.597
20648282,142,13313,4095,17.306,25.513
20680621,142,13273,4095,17.222,25.430
20712943,141,13233,4095,17.139,25.347
20745281,141,13190,4095,17.049,25.257
20777592,140,13143,4095,16.951,25.159
20809916,140,13094,4095,16.849,25.057
20842237,139,13043,4095,16.743,24.951
20874573,139,12990,4095,16.633,24.840
20906882,138,12935,4095,16.518,24.726
20939205,138,12879,4095,16.401,24.609
20971537,138,12822,4095,16.283,24.490
21003868,137,12765,4095,16.164,24.372
21036178,137,12711,4095,16.051,24.259
21068496,136,12658,4095,15.941,24.149
21100830,136,12603,4095,15.826,24.034
21133158,136,12550,4095,15.716,23.924
21165466,135,12496,4095,15.604,23.811
21197794,135,12446,4095,15.499,23.707
21230102,135,12397,4095,15.397,23.605
21262432,134,12350,4095,15.299,23.507
21294737,134,12305,4095,15.206,23.413
21327060,134,12259,4095,15.110,23.317
21359365,134,12217,4095,15.022,23.230
21391691,133,12178,4095,14.941,23.149
21424006,133,12143,4095,14.868,23.076
21456341,133,12110,4095,14.799,23.007
21488651,133,12079,4095,14.735,22.942
21520981,132,12049,4095,14.672,22.880
21553304,132,12022,4095,14.616,22.824
21585635,132,11996,4095,14.562,22.769
21617943,132,11970,4095,14.508,22.715
21650266,131,11946,4095,14.458,22.665
21682587,131,11923,4095,14.410,22.617
21714922,131,11900,4095,14.362,22.569
21747224,131,11882,4095,14.324,22.532
21779556,131,11859,4095,14.276,22.484
21811881,131,11831,4095,14.218,22.426
21844217,130,11806,4095,14.166,22.374
21876525,130,11784,4095,14.120,22.328
21908854,130,11764,4095,14.079,22.286
21941183,130,11742,4095,14.033,22.240
21973513,130,11722,4095,13.991,22.199
22005821,130,11702,4095,13.949,22.157
22038144,130,11684,4095,13.912,22.119
22070473,130,11668,4095,13.879,22.086
22102807,130,11652,4095,13.845,22.053
22135116,129,11637,4095,13.814,22.022
22167435,129,11623,4095,13.785,21.992
22199756,129,11610,4095,13.758,21.965
22232097,129,11599,4095,13.735,21.942
22264406,129,11587,4095,13.710,21.917
22296732,129,11576,4095,13.687,21.894
22329042,129,11563,4095,13.660,21.867
22361389,129,11550,4095,13.633,21.840
22393698,129,11537,4095,13.606,21.813
22426021,129,11526,4095,13.583,21.790
22458343,129,11516,4095,13.562,21.769
22490683,129,11507,4095,13.543,21.751
22522997,129,11499,4095,13.526,21.734
22555315,129,11492,4095,13.512,21.719
22587636,130,11487,4095,13.501,21.709
22619970,130,11483,4095,13.493,21.701
22652287,130,11482,4095,13.491,21.699
22684610,130,11484,4095,13.495,21.703
22716920,130,11488,4095,13.504,21.711
22749255,130,11491,4095,13.510,21.717
