tempo_us,sinal_ad,adc_ads,adc_gpio14,pressao,pressao_total
8269172,134,8742,4095,14.065,15.990
8301477,134,8690,4095,13.957,15.882
8333796,134,8638,4095,13.848,15.774
8366095,134,8588,4095,13.744,15.669
8398419,133,8541,4095,13.646,15.572
8430748,133,8495,4095,13.550,15.476
8463076,133,8449,4095,13.454,15.380
8495386,133,8406,4095,13.365,15.290
8527705,132,8359,4095,13.267,15.192
8560037,132,8312,4095,13.169,15.094
8592366,132,8265,4095,13.071,14.997
8624675,132,8219,4095,12.975,14.901
8657001,131,8179,4095,12.892,14.817
8689311,131,8139,4095,12.809,14.734
8721658,131,8101,4095,12.729,14.655
8753967,131,8064,4095,12.652,14.578
8786290,131,8028,4095,12.577,14.503
8818612,131,7993,4095,12.504,14.430
8850954,130,7957,4095,12.429,14.355
8883263,130,7923,4095,12.359,14.284
8915582,130,7888,4095,12.286,14.211
8947904,130,7857,4095,12.221,14.147
8980241,130,7823,4095,12.150,14.076
9012552,130,7792,4095,12.086,14.011
9044879,130,7761,4095,12.021,13.947
9077189,130,7730,4095,11.957,13.882
9109525,130,7701,4095,11.896,13.822
9141815,129,7671,4095,11.834,13.759
9174137,129,7642,4095,11.773,13.699
9206446,129,7615,4095,11.717,13.642
9238765,129,7588,4095,11.661,13.586
9271089,129,7562,4095,11.607,13.532
9303427,129,7536,4095,11.552,13.478
9335736,129,7512,4095,11.502,13.428
9368063,129,7489,4095,11.454,13.380
9400383,129,7467,4095,11.409,13.334
9432719,129,7446,4095,11.365,13.290
9465029,129,7426,4095,11.323,13.249
9497352,129,7407,4095,11.284,13.209
9529673,129,7389,4095,11.246,13.172
9562015,129,7371,4095,11.209,13.134
9594325,130,7353,4095,11.171,13.097
9626643,130,7338,4095,11.140,13.065
9658963,130,7321,4095,11.104,13.030
9691304,130,7307,4095,11.075,13.001
9723615,130,7294,4095,11.048,12.974
9755940,130,7283,4095,11.025,12.951
9788573,142,7274,4095,11.007,12.932
9820900,142,7266,4095,10.990,12.915
9853210,142,7259,4095,10.975,12.901
9885545,142,7261,4095,10.979,12.905
9917846,143,7265,4095,10.988,12.913
9950167,144,7282,4095,11.023,12.949
9982471,145,7308,4095,11.077,13.003
10014789,146,7342,4095,11.148,13.074
10047111,147,7383,4095,11.234,13.159
10079443,148,7430,4095,11.332,13.257
10111759,150,7483,4095,11.442,13.367
10144083,152,7538,4095,11.557,13.482
10176397,153,7598,4095,11.682,13.607
10208733,155,7665,4095,11.821,13.747
10241045,157,7735,4095,11.967,13.892
10273373,159,7806,4095,12.115,14.040
10305693,160,7880,4095,12.269,14.194
10338027,162,7957,4095,12.429,14.355
10370344,164,8039,4095,12.600,14.526
10402663,165,8122,4095,12.773,14.699
10434984,167,8211,4095,12.959,14.884
10467320,168,8303,4095,13.150,15.076
10499628,170,8399,4095,13.350,15.276
10531960,171,8496,4095,13.552,15.478
10564279,173,8596,4095,13.761,15.686
10596611,174,8695,4095,13.967,15.892
10628921,175,8796,4095,14.177,16.103
10661250,176,8898,4095,14.390,16.315
10693572,177,8999,4095,14.600,16.526
10725904,178,9100,4095,14.811,16.736
10758213,178,9204,4095,15.027,16.953
10790535,179,9311,4095,15.250,17.176
10822850,179,9421,4095,15.479,17.405
10855187,180,9533,4095,15.713,17.638
10887489,180,9646,4095,15.948,17.874
10919818,180,9758,4095,16.182,18.107
10952117,180,9877,4095,16.429,18.355
10984441,180,9987,4095,16.659,18.584
11016760,180,10090,4095,16.873,18.799
11049088,180,10194,4095,17.090,19.015
11081410,179,10296,4095,17.302,19.228
11113728,179,10396,4095,17.511,19.436
11146049,179,10493,4095,17.713,19.638
11178382,179,10587,4095,17.909,19.834
11210692,178,10677,4095,18.096,20.022
11243021,178,10765,4095,18.279,20.205
11275337,177,10847,4095,18.450,20.376
11307672,177,10927,4095,18.617,20.542
11339993,177,11002,4095,18.773,20.699
11372322,177,11071,4095,18.917,20.842
11404638,177,11138,4095,19.057,20.982
11436966,177,11200,4095,19.186,21.111
11469273,176,11258,4095,19.307,21.232
11501604,175,11311,4095,19.417,21.342
11533926,173,11360,4095,19.519,21.444
11566260,172,11407,4095,19.617,21.542
11598569,171,11449,4095,19.704,21.630
11630900,170,11483,4095,19.775,21.701
11663211,169,11516,4095,19.844,21.769
11695547,168,11539,4095,19.892,21.817
11727854,167,11555,4095,19.925,21.851
11760185,166,11561,4095,19.938,21.863
11792507,165,11556,4095,19.927,21.853
11824842,164,11542,4095,19.898,21.824
11857150,163,11490,4095,19.790,21.715
11889474,162,11442,4095,19.690,21.615
11921807,161,11405,4095,19.613,21.538
11954137,161,11372,4095,19.544,21.469
11986447,160,11344,4095,19.486,21.411
12018766,159,11305,4095,19.404,21.330
12051100,158,11261,4095,19.313,21.238
12083427,158,11220,4095,19.227,21.153
12115737,157,11177,4095,19.138,21.063
12148063,156,11130,4095,19.040,20.965
12180371,155,11084,4095,18.944,20.869
12212701,155,11032,4095,18.836,20.761
12245006,154,10978,4095,18.723,20.649
12277330,154,10920,4095,18.602,20.528
12309634,153,10857,4095,18.471,20.397
12341960,152,10785,4095,18.321,20.247
12374279,152,10668,4095,18.077,20.003
12406610,151,10572,4095,17.877,19.803
12438921,151,10517,4095,17.763,19.688
12471250,150,10476,4095,17.677,19.603
12503572,150,10418,4095,17.557,19.482
12535905,150,10343,4095,17.400,19.326
12568212,149,10278,4095,17.265,19.190
12600535,149,10198,4095,17.098,19.024
12632850,149,10125,4095,16.946,18.872
12665187,150,10067,4095,16.825,18.751
12697489,151,10041,4095,16.771,18.697
12729819,153,10011,4095,16.709,18.634
12762118,154,9971,4095,16.625,18.551
12794442,155,9940,4095,16.561,18.486
12826759,157,9907,4095,16.492,18.417
12859088,158,9870,4095,16.415,18.340
12891410,159,9834,4095,16.340,18.265
12923727,161,9791,4095,16.250,18.176
12956048,162,9732,4095,16.127,18.053
12988382,164,9751,4095,16.167,18.092
13020692,165,9769,4095,16.204,18.130
13053021,164,9783,4095,16.234,18.159
13085337,163,9801,4095,16.271,18.197
13117672,162,9822,4095,16.315,18.240
13149992,162,9849,4095,16.371,18.297
13182322,161,9879,4095,16.434,18.359
13214638,160,9911,4095,16.500,18.426
13246966,159,9944,4095,16.569,18.494
13279273,159,9975,4095,16.634,18.559
13311605,158,10006,4095,16.698,18.624
13343925,157,10034,4095,16.757,18.682
13376259,156,10058,4095,16.807,18.732
13408568,156,10076,4095,16.844,18.769
13440899,155,10089,4095,16.871,18.797
13473214,154,10096,4095,16.886,18.811
13505549,154,10084,4095,16.861,18.786
13537858,153,10001,4095,16.688,18.613
13570185,152,10021,4095,16.729,18.655
13602506,152,10042,4095,16.773,18.699
13634841,151,9986,4095,16.657,18.582
13667151,150,9970,4095,16.623,18.549
13699474,150,9944,4095,16.569,18.494
13731806,149,9926,4095,16.532,18.457
13764137,149,9901,4095,16.479,18.405
13796447,148,9859,4095,16.392,18.317
13828765,147,9843,4095,16.359,18.284
13861100,147,9844,4095,16.361,18.286
13893427,146,9846,4095,16.365,18.290
13925737,146,9823,4095,16.317,18.242
13958063,145,9786,4095,16.240,18.165
13990382,145,9747,4095,16.159,18.084
14022718,144,9708,4095,16.077,18.003
14055029,144,9668,4095,15.994,17.919
14087352,143,9627,4095,15.909,17.834
14119673,143,9586,4095,15.823,17.749
14152015,142,9544,4095,15.736,17.661
14184324,142,9503,4095,15.650,17.576
14216643,141,9463,4095,15.567,17.492
14248964,141,9422,4095,15.482,17.407
14281305,140,9381,4095,15.396,17.322
14313615,140,9339,4095,15.309,17.234
14345940,139,9291,4095,15.209,17.134
14378255,139,9243,4095,15.109,17.034
14410597,138,9199,4095,15.017,16.942
14442907,138,9153,4095,14.921,16.847
14475229,138,9103,4095,14.817,16.742
14507551,137,9052,4095,14.711,16.636
14539884,137,9004,4095,14.611,16.536
14572188,136,8954,4095,14.507,16.432
14604518,136,8905,4095,14.404,16.330
14636832,136,8856,4095,14.302,16.228
14669168,135,8805,4095,14.196,16.122
14701473,135,8754,4095,14.090,16.015
14733794,135,8704,4095,13.986,15.911
14766092,134,8656,4095,13.886,15.811
14798415,134,8610,4095,13.790,15.715
14830746,134,8561,4095,13.688,15.613
14863076,134,8513,4095,13.588,15.513
14895385,133,8465,4095,13.488,15.413
14927704,133,8416,4095,13.386,15.311
14960034,133,8368,4095,13.286,15.211
14992366,133,8320,4095,13.186,15.111
15024675,132,8272,4095,13.086,15.011
15057002,132,8226,4095,12.990,14.915
15089311,132,8179,4095,12.892,14.817
15121658,132,8137,4095,12.804,14.730
15153968,131,8096,4095,12.719,14.644
15186290,131,8056,4095,12.636,14.561
15218611,131,8014,4095,12.548,14.474
15250952,131,7973,4095,12.463,14.388
15283259,131,7930,4095,12.373,14.299
15315579,131,7880,4095,12.269,14.194
15347893,130,7780,4095,12.061,13.986
15380237,130,7712,4095,11.919,13.844
15412539,130,7666,4095,11.823,13.749
15444859,130,7683,4095,11.859,13.784
15477157,130,7679,4095,11.850,13.776
15509480,130,7662,4095,11.815,13.740
15541810,130,7641,4095,11.771,13.697
15574137,130,7618,4095,11.723,13.649
15606447,130,7592,4095,11.669,13.594
15638766,129,7573,4095,11.629,13.555
15671100,129,7556,4095,11.594,13.519
15703427,129,7540,4095,11.561,13.486
15735736,129,7523,4095,11.525,13.451
15768063,129,7504,4095,11.486,13.411
15800371,129,7482,4095,11.440,13.365
15832701,129,7462,4095,11.398,13.324
15865006,129,7440,4095,11.352,13.278
15897329,129,7421,4095,11.313,13.238
15929634,129,7400,4095,11.269,13.194
15961961,129,7382,4095,11.232,13.157
15994279,129,7363,4095,11.192,13.117
16026610,129,7346,4095,11.157,13.082
16058920,129,7329,4095,11.121,13.047
16091250,130,7314,4095,11.090,13.015
16123571,130,7298,4095,11.057,12.982
16155903,130,7284,4095,11.027,12.953
16188211,130,7270,4095,10.998,12.924
16220536,130,7255,4095,10.967,12.892
16252862,130,7237,4095,10.929,12.855
16285560,142,7228,4095,10.911,12.836
16317862,142,7221,4095,10.896,12.822
16350185,142,7217,4095,10.888,12.813
16382507,142,7220,4095,10.894,12.819
16414841,143,7231,4095,10.917,12.842
16447151,144,7250,4095,10.957,12.882
16479474,145,7277,4095,11.013,12.938
16511805,146,7310,4095,11.082,13.007
16544137,147,7349,4095,11.163,13.088
16576446,148,7396,4095,11.261,13.186
16608765,150,7446,4095,11.365,13.290
16641100,152,7502,4095,11.482,13.407
16673427,153,7564,4095,11.611,13.536
16705736,155,7631,4095,11.750,13.676
16738063,157,7698,4095,11.890,13.815
16770371,159,7768,4095,12.036,13.961
16802700,160,7841,4095,12.188,14.113
16834999,162,7919,4095,12.350,14.276
16867321,164,8001,4095,12.521,14.447
16899631,165,8095,4095,12.717,14.642
16931961,167,8210,4095,12.957,14.882
16964279,168,8312,4095,13.169,15.094
16996611,170,8413,4095,13.379,15.305
17028923,171,8513,4095,13.588,15.513
17061251,173,8615,4095,13.800,15.726
17093573,174,8715,4095,14.009,15.934
17125905,175,8817,4095,14.221,16.147
17158212,176,8917,4095,14.429,16.355
17190535,177,9018,4095,14.640,16.565
17222850,178,9120,4095,14.852,16.778
17255187,178,9224,4095,15.069,16.994
17287488,179,9332,4095,15.294,17.219
17319815,179,9432,4095,15.502,17.428
17352116,180,9515,4095,15.675,17.601
17384440,180,9615,4095,15.884,17.809
17416761,180,9719,4095,16.100,18.026
17449088,180,9825,4095,16.321,18.247
17481410,180,9931,4095,16.542,18.467
17513728,180,10035,4095,16.759,18.684
17546049,180,10137,4095,16.971,18.897
17578382,179,10236,4095,17.177,19.103
17610694,179,10335,4095,17.384,19.309
17643022,179,10429,4095,17.579,19.505
17675331,179,10521,4095,17.771,19.697
17707667,178,10609,4095,17.954,19.880
17739967,178,10694,4095,18.132,20.057
17772308,177,10774,4095,18.298,20.224
17804629,177,10850,4095,18.457,20.382
17836964,177,10923,4095,18.609,20.534
17869273,177,10991,4095,18.750,20.676
17901604,177,11054,4095,18.882,20.807
17933926,177,11115,4095,19.009,20.934
17966260,176,11170,4095,19.123,21.049
17998569,175,11223,4095,19.234,21.159
18030900,173,11275,4095,19.342,21.267
18063209,172,11323,4095,19.442,21.367
18095545,171,11367,4095,19.534,21.459
18127844,170,11405,4095,19.613,21.538
18160167,169,11438,4095,19.682,21.607
18192471,168,11466,4095,19.740,21.665
18224789,167,11486,4095,19.782,21.707
18257110,166,11500,4095,19.811,21.736
18289443,165,11504,4095,19.819,21.744
18321760,164,11500,4095,19.811,21.736
18354083,163,11490,4095,19.790,21.715
18386402,162,11472,4095,19.752,21.678
18418733,161,11450,4095,19.707,21.632
18451045,161,11418,4095,19.640,21.565
18483373,160,11385,4095,19.571,21.497
18515694,159,11352,4095,19.502,21.428
18548027,158,11318,4095,19.432,21.357
18580344,158,11283,4095,19.359,21.284
18612663,157,11246,4095,19.282,21.207
18644985,156,11206,4095,19.198,21.124
18677321,155,11162,4095,19.107,21.032
18709631,155,11116,4095,19.011,20.936
18741961,154,11064,4095,18.902,20.828
18774270,154,11011,4095,18.792,20.717
18806606,153,10955,4095,18.675,20.601
18838906,152,10901,4095,18.563,20.488
18871231,152,10843,4095,18.442,20.367
18903532,151,10784,4095,18.319,20.244
18935850,151,10725,4095,18.196,20.122
18968172,150,10668,4095,18.077,20.003
19000506,150,10609,4095,17.954,19.880
19032821,150,10547,4095,17.825,19.751
19065144,149,10485,4095,17.696,19.622
19097462,149,10423,4095,17.567,19.492
19129794,149,10361,4095,17.438,19.363
19162110,150,10301,4095,17.313,19.238
19194433,151,10243,4095,17.192,19.117
19226754,153,10185,4095,17.071,18.997
19259087,154,10130,4095,16.957,18.882
19291410,155,10077,4095,16.846,18.772
19323728,157,10046,4095,16.782,18.707
19356051,158,10036,4095,16.761,18.686
19388382,159,10010,4095,16.707,18.632
19420692,161,9982,4095,16.648,18.574
19453021,162,9959,4095,16.600,18.526
19485337,164,9943,4095,16.567,18.492
19517672,165,9935,4095,16.550,18.476
19549994,164,9937,4095,16.554,18.480
19582337,163,9947,4095,16.575,18.501
19614648,162,9965,4095,16.613,18.538
19646972,162,9988,4095,16.661,18.586
19679273,161,10015,4095,16.717,18.642
19711605,160,10043,4095,16.775,18.701
19743927,159,10072,4095,16.836,18.761
19776260,159,10104,4095,16.902,18.828
19808568,158,10136,4095,16.969,18.894
19840900,157,10167,4095,17.034,18.959
19873209,156,10194,4095,17.090,19.015
19905545,156,10219,4095,17.142,19.067
19937846,155,10241,4095,17.188,19.113
19970167,154,10255,4095,17.217,19.142
20002471,154,10265,4095,17.238,19.163
20034789,153,10271,4095,17.250,19.176
20067110,152,10272,4095,17.252,19.178
20099443,152,10267,4095,17.242,19.167
20131759,151,10259,4095,17.225,19.151
20164083,150,10247,4095,17.200,19.126
20196393,150,10214,4095,17.132,19.057
20228729,149,10168,4095,17.036,18.961
20261032,149,10135,4095,16.967,18.892
20293353,148,10104,4095,16.902,18.828
20325655,147,10069,4095,16.829,18.755
20357972,147,10031,4095,16.750,18.676
20390305,146,9992,4095,16.669,18.594
20422631,146,9952,4095,16.586,18.511
20454941,145,9910,4095,16.498,18.424
20487266,145,9866,4095,16.407,18.332
20519585,144,9823,4095,16.317,18.242
20551924,144,9779,4095,16.225,18.151
20584232,143,9736,4095,16.136,18.061
20616556,143,9692,4095,16.044,17.969
20648878,142,9651,4095,15.959,17.884
20681219,142,9608,4095,15.869,17.794
20713529,141,9566,4095,15.782,17.707
20745847,141,9524,4095,15.694,17.619
20778169,140,9483,4095,15.609,17.534
20810506,140,9441,4095,15.521,17.447
20842821,139,9398,4095,15.432,17.357
20875145,139,9352,4095,15.336,17.261
20907465,138,9306,4095,15.240,17.165
20939794,138,9260,4095,15.144,17.069
20972111,138,9209,4095,15.038,16.963
21004433,137,9160,4095,14.936,16.861
21036754,137,9112,4095,14.836,16.761
21069087,136,9061,4095,14.729,16.655
21101410,136,9008,4095,14.619,16.544
21133728,136,8956,4095,14.511,16.436
21166051,135,8904,4095,14.402,16.328
21198382,135,8849,4095,14.288,16.213
21230693,135,8797,4095,14.179,16.105
21263022,134,8745,4095,14.071,15.997
21295332,134,8693,4095,13.963,15.888
21327668,134,8642,4095,13.857,15.782
21359969,134,8591,4095,13.750,15.676
21392310,133,8540,4095,13.644,15.569
21424632,133,8509,4095,13.579,15.505
21456965,133,8487,4095,13.534,15.459
21489274,133,8449,4095,13.454,15.380
21521605,132,8405,4095,13.363,15.288
21553928,132,8361,4095,13.271,15.197
21586260,132,8316,4095,13.177,15.103
21618571,132,8273,4095,13.088,15.013
21650900,131,8230,4095,12.998,14.924
21683212,131,8188,4095,12.911,14.836
21715549,131,8149,4095,12.829,14.755
21747861,131,8109,4095,12.746,14.672
21780185,131,8073,4095,12.671,14.597
21812507,131,8041,4095,12.604,14.530
21844842,130,8008,4095,12.536,14.461
21877151,130,7969,4095,12.454,14.380
21909474,130,7933,4095,12.379,14.305
21941805,130,7899,4095,12.309,14.234
21974137,130,7868,4095,12.244,14.169
22006449,130,7841,4095,12.188,14.113
22038768,130,7812,4095,12.127,14.053
22071103,130,7778,4095,12.057,13.982
22103427,130,7746,4095,11.990,13.915
22135739,129,7716,4095,11.927,13.853
22168063,129,7688,4095,11.869,13.794
22200371,129,7661,4095,11.813,13.738
22232711,129,7634,4095,11.757,13.682
22265018,129,7608,4095,11.702,13.628
22297347,129,7582,4095,11.648,13.574
22329669,129,7559,4095,11.600,13.526
22362014,129,7535,4095,11.550,13.476
22394323,129,7514,4095,11.507,13.432
22426643,129,7492,4095,11.461,13.386
22458964,129,7472,4095,11.419,13.344
22491305,129,7452,4095,11.377,13.303
22523617,129,7434,4095,11.340,13.265
22555940,129,7417,4095,11.304,13.230
22588250,130,7399,4095,11.267,13.192
22620595,130,7383,4095,11.234,13.159
22652906,130,7368,4095,11.202,13.128
22685229,130,7354,4095,11.173,13.099
22717550,130,7340,4095,11.144,13.069
22749884,130,7326,4095,11.115,13.040
