tempo_us,sinal_ad,adc_ads,adc_gpio14,pressao,pressao_total
6717617,160,14594,4095,19.783,28.182
6749938,159,14653,4095,19.906,28.305
6782280,159,14707,4095,20.018,28.417
6814589,158,14755,4095,20.118,28.517
6846907,157,14797,4095,20.206,28.605
6879217,156,14830,4095,20.275,28.674
6911564,156,14854,4095,20.325,28.724
6943863,155,14870,4095,20.358,28.757
6976183,154,14876,4095,20.370,28.769
7008481,154,14874,4095,20.366,28.765
7040807,153,14863,4095,20.343,28.742
7073127,152,14843,4095,20.302,28.701
7105463,152,14815,4095,20.243,28.642
7137773,151,14781,4095,20.173,28.572
7170102,150,14742,4095,20.091,28.490
7202416,150,14696,4095,19.995,28.394
7234752,149,14646,4095,19.891,28.290
7267059,149,14592,4095,19.779,28.178
7299389,148,14536,4095,19.662,28.061
7331720,147,14477,4095,19.539,27.938
7364047,147,14420,4095,19.420,27.819
7396355,146,14363,4095,19.302,27.701
7428678,146,14306,4095,19.183,27.582
7461010,145,14250,4095,19.066,27.465
7493341,145,14196,4095,18.954,27.353
7525650,144,14145,4095,18.848,27.247
7557969,144,14095,4095,18.743,27.142
7590299,143,14049,4095,18.648,27.047
7622631,143,14004,4095,18.554,26.953
7654940,142,13961,4095,18.464,26.863
7687267,142,13920,4095,18.379,26.778
7719585,141,13877,4095,18.289,26.688
7751923,141,13835,4095,18.202,26.601
7784233,140,13794,4095,18.116,26.515
7816556,140,13754,4095,18.033,26.432
7848876,139,13713,4095,17.948,26.347
7881218,139,13669,4095,17.856,26.255
7913525,138,13619,4095,17.752,26.151
7945845,138,13568,4095,17.645,26.044
7978159,138,13513,4095,17.531,25.930
8010502,137,13457,4095,17.414,25.813
8042805,137,13401,4095,17.298,25.697
8075125,136,13345,4095,17.181,25.580
8107422,136,13288,4095,17.062,25.461
8139746,136,13233,4095,16.948,25.347
8172073,135,13178,4095,16.833,25.232
8204402,135,13125,4095,16.723,25.122
8236713,135,13073,4095,16.614,25.013
8269031,134,13021,4095,16.506,24.905
8301365,134,12971,4095,16.402,24.801
8333692,134,12924,4095,16.304,24.703
8366002,134,12880,4095,16.212,24.611
8398328,133,12836,4095,16.120,24.519
8430656,133,12795,4095,16.035,24.434
8462986,133,12758,4095,15.958,24.357
8495294,133,12722,4095,15.883,24.282
8527617,132,12688,4095,15.812,24.211
8559938,132,12655,4095,15.743,24.142
8592280,132,12623,4095,15.677,24.076
8624590,132,12592,4095,15.612,24.011
8656909,131,12562,4095,15.550,23.949
8689230,131,12533,4095,15.489,23.888
8721570,131,12508,4095,15.437,23.836
8753880,131,12482,4095,15.383,23.782
8786205,131,12456,4095,15.329,23.728
8818515,131,12432,4095,15.279,23.678
8850862,130,12409,4095,15.231,23.630
8883172,130,12388,4095,15.187,23.586
8915494,130,12366,4095,15.141,23.540
8947816,130,12345,4095,15.098,23.497
8980156,130,12328,4095,15.062,23.461
9012471,130,12311,4095,15.027,23.426
9044789,130,12296,4095,14.995,23.394
9077111,130,12282,4095,14.966,23.365
9109443,130,12268,4095,14.937,23.336
9141760,129,12254,4095,14.908,23.307
9174083,129,12242,4095,14.883,23.282
9206393,129,12230,4095,14.858,23.257
9238729,129,12220,4095,14.837,23.236
9271032,129,12207,4095,14.810,23.209
9303351,129,12195,4095,14.785,23.184
9335655,129,12180,4095,14.754,23.153
9367972,129,12167,4095,14.727,23.126
9400305,129,12153,4095,14.698,23.097
9432631,129,12141,4095,14.673,23.072
9464943,129,12128,4095,14.645,23.044
9497267,129,12119,4095,14.627,23.026
9529576,129,12110,4095,14.608,23.007
9561918,129,12102,4095,14.591,22.990
9594229,130,12096,4095,14.579,22.978
9626556,130,12092,4095,14.570,22.969
9658879,130,12089,4095,14.564,22.963
9691219,130,12087,4095,14.560,22.959
9723529,130,12086,4095,14.558,22.957
9755848,130,12084,4095,14.554,22.953
9788362,142,12086,4095,14.558,22.957
9820687,142,12088,4095,14.562,22.961
9853003,142,12101,4095,14.589,22.988
9885320,142,12129,4095,14.648,23.047
9917643,143,12176,4095,14.745,23.144
9949974,144,12237,4095,14.873,23.272
9982291,145,12310,4095,15.025,23.424
10014614,146,12392,4095,15.195,23.594
10046924,147,12482,4095,15.383,23.782
10079259,148,12578,4095,15.583,23.982
10111580,150,12677,4095,15.789,24.188
10143903,152,12780,4095,16.004,24.403
10176224,153,12883,4095,16.218,24.617
10208557,155,12988,4095,16.437,24.836
10240880,157,13089,4095,16.648,25.047
10273197,159,13191,4095,16.860,25.259
10305519,160,13290,4095,17.066,25.465
10337851,162,13390,4095,17.275,25.674
10370162,164,13492,4095,17.487,25.886
10402491,165,13597,4095,17.706,26.105
10434810,167,13699,4095,17.918,26.317
10467141,168,13793,4095,18.114,26.513
10499451,170,13894,4095,18.325,26.724
10531781,171,14004,4095,18.554,26.953
10564102,173,14117,4095,18.789,27.188
10596435,174,14232,4095,19.029,27.428
10628743,175,14348,4095,19.270,27.669
10661069,176,14461,4095,19.506,27.905
10693384,177,14572,4095,19.737,28.136
10725721,178,14682,4095,19.966,28.365
10758021,178,14795,4095,20.202,28.601
10790362,179,14909,4095,20.439,28.838
10822675,179,15024,4095,20.679,29.078
10855013,180,15142,4095,20.925,29.324
10887313,180,15268,4095,21.187,29.586
10919634,180,15379,4095,21.418,29.817
10951940,180,15481,4095,21.631,30.030
10984258,180,15582,4095,21.841,30.240
11016580,180,15680,4095,22.045,30.444
11048913,180,15774,4095,22.241,30.640
11081229,179,15863,4095,22.427,30.826
11113553,179,15946,4095,22.600,30.999
11145873,179,16022,4095,22.758,31.157
11178202,179,16091,4095,22.902,31.301
11210512,178,16152,4095,23.029,31.428
11242842,178,16208,4095,23.145,31.544
11275164,177,16258,4095,23.250,31.649
11307496,177,16301,4095,23.339,31.738
11339804,177,16339,4095,23.418,31.817
11372130,177,16370,4095,23.483,31.882
11404444,177,16395,4095,23.535,31.934
11436781,177,16413,4095,23.573,31.972
11469081,176,16429,4095,23.606,32.005
11501429,175,16440,4095,23.629,32.028
11533744,173,16448,4095,23.645,32.044
11566080,172,16451,4095,23.652,32.051
11598389,171,16449,4095,23.648,32.047
11630715,170,16442,4095,23.633,32.032
11663037,169,16429,4095,23.606,32.005
11695372,168,16408,4095,23.562,31.961
11727681,167,16378,4095,23.500,31.899
11760015,166,16338,4095,23.416,31.815
11792340,165,16291,4095,23.318,31.717
11824668,164,16241,4095,23.214,31.613
11856978,163,16182,4095,23.091,31.490
11889296,162,16116,4095,22.954,31.353
11921617,161,16046,4095,22.808,31.207
11953953,161,15976,4095,22.662,31.061
11986253,160,15907,4095,22.518,30.917
12018574,159,15840,4095,22.379,30.778
12050881,158,15771,4095,22.235,30.634
12083197,158,15705,4095,22.098,30.497
12115519,157,15641,4095,21.964,30.363
12147852,156,15575,4095,21.827,30.226
12180162,155,15507,4095,21.685,30.084
12212491,155,15438,4095,21.541,29.940
12244810,154,15367,4095,21.393,29.792
12277141,154,15292,4095,21.237,29.636
12309453,153,15216,4095,21.079,29.478
12341781,152,15140,4095,20.920,29.319
12374103,152,15063,4095,20.760,29.159
12406435,151,14987,4095,20.602,29.001
12438743,151,14910,4095,20.441,28.840
12471069,150,14838,4095,20.291,28.690
12503383,150,14764,4095,20.137,28.536
12535719,150,14685,4095,19.973,28.372
12568020,149,14613,4095,19.823,28.222
12600360,149,14547,4095,19.685,28.084
12632673,149,14483,4095,19.552,27.951
12665014,150,14422,4095,19.425,27.824
12697313,151,14364,4095,19.304,27.703
12729632,153,14311,4095,19.193,27.592
12761941,154,14263,4095,19.093,27.492
12794258,155,14223,4095,19.010,27.409
12826580,157,14191,4095,18.943,27.342
12858913,158,14167,4095,18.893,27.292
12891227,159,14154,4095,18.866,27.265
12923552,161,14150,4095,18.858,27.257
12955861,162,14156,4095,18.870,27.269
12988197,164,14174,4095,18.908,27.307
13020497,165,14202,4095,18.966,27.365
13052819,164,14244,4095,19.054,27.453
13085124,163,14297,4095,19.164,27.563
13117442,162,14358,4095,19.291,27.690
13149764,162,14423,4095,19.427,27.826
13182101,161,14490,4095,19.566,27.965
13214410,160,14553,4095,19.698,28.097
13246736,159,14614,4095,19.825,28.224
13279054,159,14670,4095,19.941,28.340
13311394,158,14719,4095,20.043,28.442
13343702,157,14761,4095,20.131,28.530
13376025,156,14793,4095,20.198,28.597
13408346,156,14818,4095,20.250,28.649
13440686,155,14833,4095,20.281,28.680
13473000,154,14842,4095,20.300,28.699
13505318,154,14840,4095,20.295,28.694
13537639,153,14832,4095,20.279,28.678
13569974,152,14814,4095,20.241,28.640
13602291,152,14789,4095,20.189,28.588
13634614,151,14757,4095,20.123,28.522
13666924,150,14716,4095,20.037,28.436
13699259,150,14670,4095,19.941,28.340
13731550,149,14618,4095,19.833,28.232
13763872,149,14563,4095,19.718,28.117
13796181,148,14504,4095,19.595,27.994
13828499,147,14445,4095,19.473,27.872
13860835,147,14387,4095,19.352,27.751
13893161,146,14330,4095,19.233,27.632
13925472,146,14274,4095,19.116,27.515
13957797,145,14230,4095,19.025,27.424
13990122,145,14177,4095,18.914,27.313
14022456,144,14118,4095,18.791,27.190
14054763,144,14066,4095,18.683,27.082
14087086,143,14018,4095,18.583,26.982
14119408,143,13972,4095,18.487,26.886
14151750,142,13926,4095,18.391,26.790
14184059,142,13881,4095,18.298,26.697
14216378,141,13838,4095,18.208,26.607
14248699,141,13797,4095,18.123,26.522
14281039,140,13755,4095,18.035,26.434
14313351,140,13713,4095,17.948,26.347
14345675,139,13666,4095,17.850,26.249
14377986,139,13615,4095,17.743,26.142
14410331,138,13560,4095,17.629,26.028
14442641,138,13502,4095,17.508,25.907
14474964,138,13443,4095,17.385,25.784
14507285,137,13386,4095,17.266,25.665
14539620,137,13328,4095,17.145,25.544
14571933,136,13268,4095,17.020,25.419
14604253,136,13211,4095,16.902,25.301
14636562,136,13153,4095,16.781,25.180
14668902,135,13097,4095,16.664,25.063
14701208,135,13045,4095,16.556,24.955
14733530,135,12993,4095,16.448,24.847
14765829,134,12945,4095,16.348,24.747
14798153,134,12898,4095,16.250,24.649
14830482,134,12855,4095,16.160,24.559
14862811,134,12813,4095,16.073,24.472
14895123,133,12773,4095,15.989,24.388
14927442,133,12735,4095,15.910,24.309
14959764,133,12700,4095,15.837,24.236
14992100,133,12665,4095,15.764,24.163
15024412,132,12633,4095,15.698,24.097
15056736,132,12602,4095,15.633,24.032
15089056,132,12574,4095,15.575,23.974
15121394,132,12546,4095,15.516,23.915
15153702,131,12517,4095,15.456,23.855
15186025,131,12492,4095,15.404,23.803
15218348,131,12464,4095,15.345,23.744
15250687,131,12437,4095,15.289,23.688
15283003,131,12412,4095,15.237,23.636
15315320,131,12385,4095,15.181,23.580
15347643,130,12361,4095,15.131,23.530
15379974,130,12337,4095,15.081,23.480
15412291,130,12315,4095,15.035,23.434
15444614,130,12294,4095,14.991,23.390
15476924,130,12274,4095,14.950,23.349
15509259,130,12256,4095,14.912,23.311
15541550,130,12239,4095,14.877,23.276
15573872,130,12224,4095,14.845,23.244
15606182,130,12207,4095,14.810,23.209
15638500,129,12192,4095,14.779,23.178
15670835,129,12177,4095,14.748,23.147
15703162,129,12163,4095,14.718,23.117
15735471,129,12149,4095,14.689,23.088
15767797,129,12137,4095,14.664,23.063
15800106,129,12124,4095,14.637,23.036
15832435,129,12113,4095,14.614,23.013
15864741,129,12101,4095,14.589,22.988
15897064,129,12091,4095,14.568,22.967
15929369,129,12081,4095,14.548,22.947
15961695,129,12072,4095,14.529,22.928
15994014,129,12062,4095,14.508,22.907
16026345,129,12054,4095,14.491,22.890
16058657,129,12046,4095,14.475,22.874
16090985,130,12040,4095,14.462,22.861
16123306,130,12035,4095,14.452,22.851
16155639,130,12032,4095,14.445,22.844
16187947,130,12030,4095,14.441,22.840
16220270,130,12030,4095,14.441,22.840
16252590,130,12033,4095,14.448,22.847
16285145,142,12036,4095,14.454,22.853
16317456,142,12042,4095,14.466,22.865
16349793,142,12059,4095,14.502,22.901
16382111,142,12091,4095,14.568,22.967
16414433,143,12141,4095,14.673,23.072
16446756,144,12203,4095,14.802,23.201
16479088,145,12274,4095,14.950,23.349
16511410,146,12356,4095,15.120,23.519
16543728,147,12444,4095,15.304,23.703
16576050,148,12538,4095,15.500,23.899
16608382,150,12636,4095,15.704,24.103
16640693,152,12736,4095,15.912,24.311
16673022,153,12840,4095,16.129,24.528
16705340,155,12947,4095,16.352,24.751
16737672,157,13053,4095,16.573,24.972
16769992,159,13157,4095,16.789,25.188
16802322,160,13262,4095,17.008,25.407
16834638,162,13367,4095,17.227,25.626
16866966,164,13472,4095,17.445,25.844
16899274,165,13579,4095,17.668,26.067
16931605,167,13680,4095,17.879,26.278
16963927,168,13774,4095,18.075,26.474
16996259,170,13874,4095,18.283,26.682
17028570,171,13989,4095,18.523,26.922
17060900,173,14109,4095,18.773,27.172
17093209,174,14221,4095,19.006,27.405
17125545,175,14330,4095,19.233,27.632
17157832,176,14441,4095,19.464,27.863
17190156,177,14552,4095,19.695,28.094
17222471,178,14664,4095,19.929,28.328
17254789,178,14777,4095,20.164,28.563
17287111,179,14891,4095,20.402,28.801
17319443,179,15006,4095,20.641,29.040
17351761,180,15121,4095,20.881,29.280
17384083,180,15234,4095,21.116,29.515
17416398,180,15345,4095,21.348,29.747
17448733,180,15453,4095,21.573,29.972
17481046,180,15554,4095,21.783,30.182
17513373,180,15652,4095,21.987,30.386
17545694,180,15745,4095,22.181,30.580
17578027,179,15833,4095,22.364,30.763
17610345,179,15916,4095,22.537,30.936
17642664,179,15991,4095,22.693,31.092
17674985,179,16061,4095,22.839,31.238
17707321,178,16122,4095,22.966,31.365
17739630,178,16179,4095,23.085,31.484
17771960,177,16230,4095,23.191,31.590
17804276,177,16275,4095,23.285,31.684
17836611,177,16312,4095,23.362,31.761
17868923,177,16344,4095,23.429,31.828
17901250,177,16371,4095,23.485,31.884
17933573,177,16393,4095,23.531,31.930
17965904,176,16410,4095,23.566,31.965
17998212,175,16425,4095,23.598,31.997
18030535,173,16438,4095,23.625,32.024
18062850,172,16455,4095,23.660,32.059
18095188,171,16455,4095,23.660,32.059
18127490,170,16440,4095,23.629,32.028
18159820,169,16425,4095,23.598,31.997
18192118,168,16401,4095,23.548,31.947
18224442,167,16371,4095,23.485,31.884
18256759,166,16332,4095,23.404,31.803
18289088,165,16285,4095,23.306,31.705
18321410,164,16228,4095,23.187,31.586
18353728,163,16165,4095,23.056,31.455
18386050,162,16097,4095,22.914,31.313
18418382,161,16026,4095,22.766,31.165
18450692,161,15953,4095,22.614,31.013
18483021,160,15884,4095,22.470,30.869
18515337,159,15815,4095,22.327,30.726
18547672,158,15747,4095,22.185,30.584
18579992,158,15681,4095,22.048,30.447
18612322,157,15613,4095,21.906,30.305
18644638,156,15544,4095,21.762,30.161
18676965,155,15475,4095,21.618,30.017
18709273,155,15405,4095,21.473,29.872
18741605,154,15334,4095,21.325,29.724
18773925,154,15262,4095,21.175,29.574
18806258,153,15189,4095,21.023,29.422
18838565,152,15113,4095,20.864,29.263
18870900,152,15037,4095,20.706,29.105
18903218,151,14960,4095,20.545,28.944
18935549,151,14883,4095,20.385,28.784
18967859,150,14805,4095,20.223,28.622
19000185,150,14728,4095,20.062,28.461
19032506,150,14652,4095,19.904,28.303
19064841,149,14578,4095,19.750,28.149
19097151,149,14509,4095,19.606,28.005
19129474,149,14443,4095,19.468,27.867
19161804,150,14380,4095,19.337,27.736
19194137,151,14321,4095,19.214,27.613
19226447,153,14268,4095,19.104,27.503
19258766,154,14220,4095,19.004,27.403
19291100,155,14180,4095,18.920,27.319
19323427,157,14148,4095,18.854,27.253
19355736,158,14126,4095,18.808,27.207
19388063,159,14113,4095,18.781,27.180
19420371,161,14109,4095,18.773,27.172
19452701,162,14117,4095,18.789,27.188
19485006,164,14136,4095,18.829,27.228
19517329,165,14168,4095,18.895,27.294
19549634,164,14213,4095,18.989,27.388
19581961,163,14269,4095,19.106,27.505
19614270,162,14334,4095,19.241,27.640
19646606,162,14404,4095,19.387,27.786
19678907,161,14473,4095,19.531,27.930
19711231,160,14540,4095,19.670,28.069
19743533,159,14603,4095,19.802,28.201
19775851,159,14661,4095,19.923,28.322
19808173,158,14712,4095,20.029,28.428
19840506,157,14753,4095,20.114,28.513
19872821,156,14787,4095,20.185,28.584
19905145,156,14811,4095,20.235,28.634
19937463,155,14825,4095,20.264,28.663
19969794,154,14831,4095,20.277,28.676
20002110,154,14826,4095,20.266,28.665
20034433,153,14815,4095,20.243,28.642
20066755,152,14798,4095,20.208,28.607
20099088,152,14774,4095,20.158,28.557
20131410,151,14742,4095,20.091,28.490
20163728,150,14705,4095,20.014,28.413
20196049,150,14661,4095,19.923,28.322
20228382,149,14611,4095,19.818,28.217
20260692,149,14556,4095,19.704,28.103
20293021,148,14499,4095,19.585,27.984
20325337,147,14439,4095,19.460,27.859
20357672,147,14379,4095,19.335,27.734
20389991,146,14321,4095,19.214,27.613
20422320,146,14265,4095,19.098,27.497
20454637,145,14209,4095,18.981,27.380
20486966,145,14156,4095,18.870,27.269
20519273,144,14105,4095,18.764,27.163
20551605,144,14057,4095,18.664,27.063
20583927,143,14010,4095,18.566,26.965
20616260,143,13966,4095,18.475,26.874
20648570,142,13920,4095,18.379,26.778
20680899,142,13875,4095,18.285,26.684
20713210,141,13830,4095,18.191,26.590
20745545,141,13788,4095,18.104,26.503
20777846,140,13746,4095,18.016,26.415
20810167,140,13702,4095,17.925,26.324
20842471,139,13655,4095,17.827,26.226
20874789,139,13603,4095,17.718,26.117
20907111,138,13550,4095,17.608,26.007
20939443,138,13496,4095,17.495,25.894
20971761,138,13440,4095,17.379,25.778
21004082,137,13386,4095,17.266,25.665
21036398,137,13332,4095,17.154,25.553
21068733,136,13279,4095,17.043,25.442
21101047,136,13228,4095,16.937,25.336
21133373,136,13176,4095,16.829,25.228
21165695,135,13124,4095,16.720,25.119
21198027,135,13076,4095,16.620,25.019
21230345,135,13028,4095,16.520,24.919
21262664,134,12980,4095,16.420,24.819
21294986,134,12934,4095,16.325,24.724
21327320,134,12888,4095,16.229,24.628
21359629,134,12843,4095,16.135,24.534
21391960,133,12800,4095,16.045,24.444
21424271,133,12763,4095,15.968,24.367
21456608,133,12726,4095,15.891,24.290
21488917,133,12692,4095,15.820,24.219
21521251,132,12661,4095,15.756,24.155
21553573,132,12629,4095,15.689,24.088
21585904,132,12600,4095,15.629,24.028
21618212,132,12570,4095,15.566,23.965
21650535,131,12542,4095,15.508,23.907
21682850,131,12515,4095,15.452,23.851
21715187,131,12489,4095,15.398,23.797
21747489,131,12466,4095,15.350,23.749
21779819,131,12443,4095,15.302,23.701
21812117,131,12423,4095,15.260,23.659
21844441,130,12401,4095,15.214,23.613
21876760,130,12381,4095,15.173,23.572
21909088,130,12359,4095,15.127,23.526
21941410,130,12340,4095,15.087,23.486
21973728,130,12321,4095,15.048,23.447
22006050,130,12301,4095,15.006,23.405
22038382,130,12281,4095,14.964,23.363
22070692,130,12265,4095,14.931,23.330
22103022,130,12251,4095,14.902,23.301
22135337,129,12238,4095,14.875,23.274
22167672,129,12226,4095,14.850,23.249
22199994,129,12214,4095,14.825,23.224
22232337,129,12202,4095,14.800,23.199
22264648,129,12190,4095,14.775,23.174
22296972,129,12178,4095,14.750,23.149
22329273,129,12165,4095,14.723,23.122
22361604,129,12154,4095,14.700,23.099
22393926,129,12144,4095,14.679,23.078
22426260,129,12135,4095,14.660,23.059
22458569,129,12125,4095,14.639,23.038
22490900,129,12117,4095,14.623,23.022
22523210,129,12107,4095,14.602,23.001
22555545,129,12098,4095,14.583,22.982
22587846,130,12088,4095,14.562,22.961
22620167,130,12081,4095,14.548,22.947
22652471,130,12075,4095,14.535,22.934
22684789,130,12070,4095,14.525,22.924
22717110,130,12069,4095,14.523,22.922
22749443,130,12070,4095,14.525,22.924
