tempo_us,sinal_ad,adc_ads,adc_gpio14,pressao,pressao_total
5812627,153,14023,4095,19.345,26.992
5844939,152,13954,4095,19.201,26.849
5877263,152,13884,4095,19.055,26.703
5909581,151,13815,4095,18.912,26.559
5941919,151,13744,4095,18.764,26.411
5974229,150,13675,4095,18.620,26.267
6006552,150,13604,4095,18.472,26.119
6038874,150,13536,4095,18.330,25.978
6071215,149,13471,4095,18.195,25.842
6103525,149,13408,4095,18.064,25.711
6135844,149,13350,4095,17.943,25.590
6168165,150,13292,4095,17.822,25.469
6200502,151,13239,4095,17.712,25.359
6232817,153,13189,4095,17.607,25.255
6265141,154,13147,4095,17.520,25.167
6297461,155,13113,4095,17.449,25.097
6329790,157,13085,4095,17.391,25.038
6362106,158,13065,4095,17.349,24.997
6394430,159,13052,4095,17.322,24.969
6426751,161,13047,4095,17.312,24.959
6459084,162,13052,4095,17.322,24.969
6491406,164,13070,4095,17.360,25.007
6523724,165,13097,4095,17.416,25.063
6556046,164,13136,4095,17.497,25.144
6588378,163,13188,4095,17.605,25.253
6620688,162,13247,4095,17.728,25.376
6653017,162,13307,4095,17.853,25.501
6685333,161,13369,4095,17.982,25.630
6717668,160,13431,4095,18.112,25.759
6749990,159,13488,4095,18.230,25.878
6782334,159,13542,4095,18.343,25.990
6814644,158,13588,4095,18.439,26.086
6846968,157,13625,4095,18.516,26.163
6879269,156,13655,4095,18.578,26.226
6911601,156,13675,4095,18.620,26.267
6943924,155,13686,4095,18.643,26.290
6976256,154,13699,4095,18.670,26.317
7008567,154,13698,4095,18.668,26.315
7040897,153,13678,4095,18.626,26.274
7073208,152,13655,4095,18.578,26.226
7105546,152,13630,4095,18.526,26.174
7137858,151,13601,4095,18.466,26.113
7170182,150,13568,4095,18.397,26.044
7202504,150,13530,4095,18.318,25.965
7234839,149,13489,4095,18.232,25.880
7267147,149,13443,4095,18.137,25.784
7299470,148,13393,4095,18.032,25.680
7331802,147,13344,4095,17.930,25.578
7364134,147,13292,4095,17.822,25.469
7396443,146,13238,4095,17.710,25.357
7428762,146,13188,4095,17.605,25.253
7461097,145,13140,4095,17.505,25.153
7493423,145,13099,4095,17.420,25.067
7525735,144,13049,4095,17.316,24.963
7558059,144,12994,4095,17.201,24.849
7590379,143,12944,4095,17.097,24.744
7622715,143,12897,4095,16.999,24.647
7655025,142,12851,4095,16.903,24.551
7687348,142,12806,4095,16.810,24.457
7719669,141,12760,4095,16.714,24.361
7752011,141,12718,4095,16.626,24.274
7784322,140,12674,4095,16.535,24.182
7816642,140,12631,4095,16.445,24.092
7848965,139,12584,4095,16.347,23.994
7881301,139,12535,4095,16.245,23.892
7913613,138,12486,4095,16.143,23.790
7945937,138,12438,4095,16.043,23.690
7978248,138,12391,4095,15.945,23.592
8010593,137,12353,4095,15.866,23.513
8042902,137,12306,4095,15.768,23.415
8075226,136,12256,4095,15.664,23.311
8107548,136,12210,4095,15.568,23.215
8139880,136,12167,4095,15.478,23.126
8172185,135,12124,4095,15.389,23.036
8204514,135,12081,4095,15.299,22.947
8236829,135,12038,4095,15.210,22.857
8269164,134,11997,4095,15.124,22.772
8301469,134,11957,4095,15.041,22.688
8333791,134,11917,4095,14.957,22.605
8366090,134,11879,4095,14.878,22.526
8398412,133,11842,4095,14.801,22.449
8430743,133,11807,4095,14.728,22.376
8463072,133,11774,4095,14.660,22.307
8495382,133,11741,4095,14.591,22.238
8527701,132,11708,4095,14.522,22.169
8560032,132,11674,4095,14.451,22.099
8592362,132,11641,4095,14.382,22.030
8624671,132,11609,4095,14.316,21.963
8656998,131,11582,4095,14.260,21.907
8689316,131,11555,4095,14.203,21.851
8721656,131,11531,4095,14.153,21.801
8753964,131,11508,4095,14.105,21.753
8786287,131,11483,4095,14.053,21.701
8818608,131,11460,4095,14.005,21.653
8850950,130,11437,4095,13.957,21.605
8883260,130,11414,4095,13.910,21.557
8915578,130,11392,4095,13.864,21.511
8947900,130,11370,4095,13.818,21.465
8980237,130,11347,4095,13.770,21.417
9012546,130,11326,4095,13.726,21.374
9044875,130,11306,4095,13.685,21.332
9077194,130,11287,4095,13.645,21.292
9109525,130,11270,4095,13.610,21.257
9141841,129,11256,4095,13.580,21.228
9174164,129,11241,4095,13.549,21.197
9206487,129,11228,4095,13.522,21.169
9238819,129,11216,4095,13.497,21.144
9271141,129,11203,4095,13.470,21.117
9303459,129,11192,4095,13.447,21.094
9335781,129,11181,4095,13.424,21.072
9368113,129,11173,4095,13.407,21.055
9400423,129,11166,4095,13.393,21.040
9432753,129,11160,4095,13.380,21.028
9465063,129,11153,4095,13.366,21.013
9497398,129,11147,4095,13.353,21.001
9529685,129,11143,4095,13.345,20.992
9562020,129,11138,4095,13.335,20.982
9594324,130,11134,4095,13.326,20.974
9626642,130,11132,4095,13.322,20.969
9658964,130,11131,4095,13.320,20.967
9691301,130,11130,4095,13.318,20.965
9723611,130,11126,4095,13.310,20.957
9755936,130,11126,4095,13.310,20.957
9788545,142,11127,4095,13.312,20.959
9820887,142,11130,4095,13.318,20.965
9853201,142,11143,4095,13.345,20.992
9885540,142,11171,4095,13.403,21.051
9917840,143,11215,4095,13.495,21.142
9950161,144,11270,4095,13.610,21.257
9982467,145,11336,4095,13.747,21.394
10014785,146,11410,4095,13.901,21.549
10047107,147,11491,4095,14.070,21.717
10079439,148,11575,4095,14.245,21.892
10111756,150,11661,4095,14.424,22.072
10144079,152,11754,4095,14.618,22.265
10176389,153,11862,4095,14.843,22.490
10208725,155,11949,4095,15.024,22.672
10241026,157,12033,4095,15.199,22.847
10273346,159,12116,4095,15.372,23.019
10305651,160,12191,4095,15.528,23.176
10337969,162,12270,4095,15.693,23.340
10370301,164,12356,4095,15.872,23.519
10402627,165,12446,4095,16.060,23.707
10434937,167,12544,4095,16.264,23.911
10467263,168,12649,4095,16.482,24.130
10499573,170,12754,4095,16.701,24.349
10531915,171,12880,4095,16.964,24.611
10564224,173,13235,4095,17.703,25.351
10596552,174,13459,4095,18.170,25.817
10628874,175,13658,4095,18.585,26.232
10661215,176,13812,4095,18.905,26.553
10693525,177,13925,4095,19.141,26.788
10725844,178,13935,4095,19.162,26.809
10758166,178,13759,4095,18.795,26.442
10790502,179,13766,4095,18.810,26.457
10822817,179,13851,4095,18.987,26.634
10855140,180,13956,4095,19.205,26.853
10887455,180,14061,4095,19.424,27.072
10919790,180,14164,4095,19.639,27.286
10952107,180,14263,4095,19.845,27.492
10984430,180,14359,4095,20.045,27.692
11016751,180,14449,4095,20.232,27.880
11049083,180,14534,4095,20.410,28.057
11081407,179,14618,4095,20.585,28.232
11113724,179,14694,4095,20.743,28.390
11146045,179,14765,4095,20.891,28.538
11178378,179,14829,4095,21.024,28.672
11210687,178,14887,4095,21.145,28.792
11243018,178,14936,4095,21.247,28.894
11275328,177,14983,4095,21.345,28.992
11307663,177,15017,4095,21.416,29.063
11339963,177,15051,4095,21.487,29.134
11372304,177,15080,4095,21.547,29.194
11404625,177,15103,4095,21.595,29.242
11436960,177,15122,4095,21.635,29.282
11469269,176,15133,4095,21.657,29.305
11501601,175,15145,4095,21.682,29.330
11533922,173,15156,4095,21.705,29.353
11566255,172,15157,4095,21.707,29.355
11598564,171,15159,4095,21.712,29.359
11630895,170,15150,4095,21.693,29.340
11663214,169,15136,4095,21.664,29.311
11695545,168,15117,4095,21.624,29.272
11727855,167,15094,4095,21.576,29.224
11760181,166,15058,4095,21.501,29.149
11792502,165,15014,4095,21.410,29.057
11824837,164,14962,4095,21.301,28.949
11857147,163,14897,4095,21.166,28.813
11889470,162,14832,4095,21.030,28.678
11921803,161,14767,4095,20.895,28.542
11954134,161,14699,4095,20.753,28.401
11986443,160,14629,4095,20.607,28.255
12018762,159,14565,4095,20.474,28.122
12051096,158,14503,4095,20.345,27.992
12083423,158,14440,4095,20.214,27.861
12115732,157,14373,4095,20.074,27.722
12148059,156,14305,4095,19.932,27.580
12180387,155,14241,4095,19.799,27.447
12212717,155,14170,4095,19.651,27.299
12245025,154,14100,4095,19.505,27.153
12277348,154,14030,4095,19.360,27.007
12309669,153,13960,4095,19.214,26.861
12342011,152,13889,4095,19.066,26.713
12374321,152,13817,4095,18.916,26.563
12406639,151,13747,4095,18.770,26.417
12438960,151,13676,4095,18.622,26.269
12471301,150,13604,4095,18.472,26.119
12503610,150,13534,4095,18.326,25.974
12535936,150,13465,4095,18.182,25.830
12568246,149,13400,4095,18.047,25.694
12600591,149,13336,4095,17.914,25.561
12632902,149,13277,4095,17.791,25.438
12665226,150,13219,4095,17.670,25.317
12697547,151,13162,4095,17.551,25.199
12729879,153,13111,4095,17.445,25.092
12762185,154,13066,4095,17.351,24.999
12794513,155,13030,4095,17.276,24.924
12826826,157,13001,4095,17.216,24.863
12859163,158,12980,4095,17.172,24.819
12891469,159,12969,4095,17.149,24.797
12923791,161,12966,4095,17.143,24.790
12956090,162,12974,4095,17.160,24.807
12988412,164,12990,4095,17.193,24.840
13020743,165,13018,4095,17.251,24.899
13053072,164,13061,4095,17.341,24.988
13085382,163,13116,4095,17.455,25.103
13117700,162,13178,4095,17.585,25.232
13150031,162,13242,4095,17.718,25.365
13182362,161,13297,4095,17.832,25.480
13214671,160,13353,4095,17.949,25.597
13246998,159,13409,4095,18.066,25.713
13279308,159,13461,4095,18.174,25.822
13311654,158,13507,4095,18.270,25.917
13343964,157,13543,4095,18.345,25.992
13376287,156,13572,4095,18.405,26.053
13408608,156,13595,4095,18.453,26.101
13440949,155,13609,4095,18.482,26.130
13473258,154,13615,4095,18.495,26.142
13505577,154,13612,4095,18.489,26.136
13537887,153,13602,4095,18.468,26.115
13570232,152,13587,4095,18.437,26.084
13602533,152,13563,4095,18.387,26.034
13634853,151,13535,4095,18.328,25.976
13667152,150,13501,4095,18.257,25.905
13699473,150,13461,4095,18.174,25.822
13731806,149,13417,4095,18.082,25.730
13764133,149,13368,4095,17.980,25.628
13796443,148,13317,4095,17.874,25.522
13828761,147,13265,4095,17.766,25.413
13861096,147,13212,4095,17.655,25.303
13893423,146,13159,4095,17.545,25.192
13925733,146,13106,4095,17.435,25.082
13958059,145,13055,4095,17.328,24.976
13990387,145,13005,4095,17.224,24.872
14022717,144,12957,4095,17.124,24.772
14055025,144,12929,4095,17.066,24.713
14087348,143,12884,4095,16.972,24.619
14119669,143,12833,4095,16.866,24.513
14152011,142,12790,4095,16.776,24.424
14184320,142,12749,4095,16.691,24.338
14216639,141,12707,4095,16.603,24.251
14248959,141,12666,4095,16.518,24.165
14281301,140,12622,4095,16.426,24.074
14313611,140,12576,4095,16.330,23.978
14345936,139,12530,4095,16.235,23.882
14378251,139,12480,4095,16.130,23.778
14410594,138,12430,4095,16.026,23.674
14442903,138,12381,4095,15.924,23.572
14475225,138,12332,4095,15.822,23.469
14507547,137,12282,4095,15.718,23.365
14539880,137,12234,4095,15.618,23.265
14572185,136,12188,4095,15.522,23.169
14604514,136,12146,4095,15.435,23.082
14636828,136,12104,4095,15.347,22.994
14669164,135,12060,4095,15.255,22.903
14701469,135,12015,4095,15.162,22.809
14733792,135,11970,4095,15.068,22.715
14766091,134,11927,4095,14.978,22.626
14798415,134,11887,4095,14.895,22.542
14830743,134,11846,4095,14.810,22.457
14863072,134,11806,4095,14.726,22.374
14895382,133,11769,4095,14.649,22.297
14927701,133,11731,4095,14.570,22.217
14960033,133,11696,4095,14.497,22.144
14992362,133,11659,4095,14.420,22.067
15024674,132,11624,4095,14.347,21.994
15056998,132,11589,4095,14.274,21.922
15089318,132,11559,4095,14.212,21.859
15121656,132,11528,4095,14.147,21.794
15153964,131,11500,4095,14.089,21.736
15186287,131,11476,4095,14.039,21.686
15218610,131,11454,4095,13.993,21.640
15250950,131,11428,4095,13.939,21.586
15283260,131,11401,4095,13.882,21.530
15315579,131,11379,4095,13.837,21.484
15347900,130,11357,4095,13.791,21.438
15380237,130,11337,4095,13.749,21.397
15412548,130,11317,4095,13.707,21.355
15444875,130,11299,4095,13.670,21.317
15477193,130,11281,4095,13.632,21.280
15509525,130,11269,4095,13.607,21.255
15541841,130,11340,4095,13.755,21.403
15574164,130,11368,4095,13.814,21.461
15606487,130,11266,4095,13.601,21.249
15638819,129,11226,4095,13.518,21.165
15671141,129,11206,4095,13.476,21.124
15703458,129,11193,4095,13.449,21.097
15735781,129,11182,4095,13.426,21.074
15768113,129,11169,4095,13.399,21.047
15800422,129,11157,4095,13.374,21.022
15832752,129,11145,4095,13.349,20.997
15865068,129,11133,4095,13.324,20.972
15897403,129,11124,4095,13.305,20.953
15929715,129,11116,4095,13.289,20.936
15962049,129,11107,4095,13.270,20.917
15994368,129,11099,4095,13.253,20.901
16026697,129,11093,4095,13.241,20.888
16059005,129,11087,4095,13.228,20.876
16091330,130,11083,4095,13.220,20.867
16123645,130,11079,4095,13.212,20.859
16155982,130,11076,4095,13.205,20.853
16188283,130,11074,4095,13.201,20.849
16220624,130,11073,4095,13.199,20.847
16252943,130,11075,4095,13.203,20.851
16285546,142,11077,4095,13.207,20.855
16317858,142,11084,4095,13.222,20.869
16350182,142,11102,4095,13.260,20.907
16382504,142,11134,4095,13.326,20.974
16414839,143,11181,4095,13.424,21.072
16447147,144,11239,4095,13.545,21.192
16479470,145,11306,4095,13.685,21.332
16511803,146,11382,4095,13.843,21.490
16544134,147,11464,4095,14.014,21.661
16576445,148,11552,4095,14.197,21.844
16608764,150,11644,4095,14.389,22.036
16641098,152,11743,4095,14.595,22.242
16673423,153,11842,4095,14.801,22.449
16705733,155,11938,4095,15.001,22.649
16738059,157,12031,4095,15.195,22.842
16770387,159,12114,4095,15.368,23.015
16802717,160,12188,4095,15.522,23.169
16835025,162,12267,4095,15.687,23.334
16867348,164,12355,4095,15.870,23.517
16899670,165,12448,4095,16.064,23.711
16932011,167,12548,4095,16.272,23.919
16964321,168,12655,4095,16.495,24.142
16996640,170,12766,4095,16.726,24.374
17028962,171,12878,4095,16.960,24.607
17061301,173,12990,4095,17.193,24.840
17093613,174,13102,4095,17.426,25.074
17125936,175,13211,4095,17.653,25.301
17158246,176,13319,4095,17.878,25.526
17190592,177,13426,4095,18.101,25.749
17222902,178,13541,4095,18.341,25.988
17255225,178,13650,4095,18.568,26.215
17287547,179,13754,4095,18.785,26.432
17319880,179,13861,4095,19.007,26.655
17352185,180,13972,4095,19.239,26.886
17384513,180,14095,4095,19.495,27.142
17416828,180,14213,4095,19.741,27.388
17449164,180,14317,4095,19.957,27.605
17481469,180,14412,4095,20.155,27.803
17513791,180,14497,4095,20.332,27.980
17546090,180,14582,4095,20.510,28.157
17578412,179,14666,4095,20.685,28.332
17610743,179,14745,4095,20.849,28.497
17643072,179,14820,4095,21.005,28.653
17675382,179,14889,4095,21.149,28.797
17707700,178,14953,4095,21.282,28.930
17740032,178,15013,4095,21.407,29.055
17772362,177,15065,4095,21.516,29.163
17804672,177,15108,4095,21.605,29.253
17836997,177,15144,4095,21.680,29.328
17869318,177,15179,4095,21.753,29.401
17901656,177,15195,4095,21.787,29.434
17933964,177,15213,4095,21.824,29.472
17966287,176,15232,4095,21.864,29.511
17998608,175,15244,4095,21.889,29.536
18030950,173,15257,4095,21.916,29.563
18063259,172,15265,4095,21.932,29.580
18095578,171,15267,4095,21.937,29.584
18127901,170,15265,4095,21.932,29.580
18160237,169,15253,4095,21.907,29.555
18192549,168,15233,4095,21.866,29.513
18224875,167,15203,4095,21.803,29.451
18257196,166,15165,4095,21.724,29.372
18289525,165,15117,4095,21.624,29.272
18321841,164,15064,4095,21.514,29.161
18354164,163,15004,4095,21.389,29.036
18386487,162,14936,4095,21.247,28.894
18418819,161,14867,4095,21.103,28.751
18451141,161,14803,4095,20.970,28.617
18483459,160,14741,4095,20.841,28.488
18515781,159,14679,4095,20.712,28.359
18548113,158,14616,4095,20.580,28.228
18580423,158,14557,4095,20.457,28.105
18612753,157,14496,4095,20.330,27.978
18645062,156,14710,4095,20.776,28.424
18677397,155,14594,4095,20.535,28.182
18709697,155,14360,4095,20.047,27.694
18742041,154,14246,4095,19.810,27.457
18774363,154,14166,4095,19.643,27.290
18806696,153,14089,4095,19.482,27.130
18839004,152,14006,4095,19.310,26.957
18871330,152,13929,4095,19.149,26.797
18903645,151,13856,4095,18.997,26.644
18935981,151,13783,4095,18.845,26.492
18968282,150,13712,4095,18.697,26.344
19000625,150,13642,4095,18.551,26.199
19032943,150,13574,4095,18.410,26.057
19065280,149,13508,4095,18.272,25.919
19097590,149,13444,4095,18.139,25.786
19129916,149,13382,4095,18.010,25.657
19162237,150,13322,4095,17.885,25.532
19194572,151,13265,4095,17.766,25.413
19226881,153,13213,4095,17.657,25.305
19259205,154,13174,4095,17.576,25.224
19291536,155,13143,4095,17.512,25.159
19323868,157,13111,4095,17.445,25.092
19356178,158,13086,4095,17.393,25.040
19388497,159,13074,4095,17.368,25.015
19420832,161,13073,4095,17.366,25.013
19453158,162,13085,4095,17.391,25.038
19485470,164,13107,4095,17.437,25.084
19517794,165,13141,4095,17.507,25.155
19550122,164,13186,4095,17.601,25.249
19582452,163,13240,4095,17.714,25.361
19614760,162,13302,4095,17.843,25.490
19647083,162,13368,4095,17.980,25.628
19679404,161,13434,4095,18.118,25.765
19711746,160,13500,4095,18.255,25.903
19744056,159,13561,4095,18.382,26.030
19776374,159,13618,4095,18.501,26.149
19808696,158,13667,4095,18.603,26.251
19841036,157,13709,4095,18.691,26.338
19873346,156,13743,4095,18.762,26.409
19905671,156,13769,4095,18.816,26.463
19937986,155,13785,4095,18.849,26.497
19970328,154,13788,4095,18.855,26.503
20002637,154,13785,4095,18.849,26.497
20034960,153,13776,4095,18.830,26.478
20067282,152,13758,4095,18.793,26.440
20099615,152,13732,4095,18.739,26.386
20131921,151,13700,4095,18.672,26.319
20164249,150,13662,4095,18.593,26.240
20196563,150,13620,4095,18.505,26.153
20228899,149,13574,4095,18.410,26.057
20261204,149,13526,4095,18.310,25.957
20293526,148,13476,4095,18.205,25.853
20325825,147,13423,4095,18.095,25.742
20358146,147,13367,4095,17.978,25.626
20390477,146,13313,4095,17.866,25.513
20422807,146,13258,4095,17.751,25.399
20455117,145,13205,4095,17.641,25.288
20487436,145,13153,4095,17.532,25.180
20519757,144,13104,4095,17.430,25.078
20552097,144,13055,4095,17.328,24.976
20584405,143,13010,4095,17.235,24.882
20616732,143,12966,4095,17.143,24.790
20649042,142,12923,4095,17.053,24.701
20681388,142,12880,4095,16.964,24.611
20713698,141,12837,4095,16.874,24.522
20746021,141,12793,4095,16.782,24.430
20778343,140,12748,4095,16.689,24.336
20810683,140,12700,4095,16.589,24.236
20842998,139,12650,4095,16.485,24.132
20875316,139,12599,4095,16.378,24.026
20907638,138,12547,4095,16.270,23.917
20939970,138,12494,4095,16.160,23.807
20972287,138,12442,4095,16.051,23.699
21004610,137,12395,4095,15.953,23.601
21036929,137,12352,4095,15.864,23.511
21069260,136,12302,4095,15.760,23.407
21101576,136,12254,4095,15.660,23.307
21133899,136,12211,4095,15.570,23.217
21166221,135,12168,4095,15.480,23.128
21198554,135,12126,4095,15.393,23.040
21230876,135,12085,4095,15.307,22.955
21263193,134,12046,4095,15.226,22.874
21295516,134,12007,4095,15.145,22.792
21327848,134,11970,4095,15.068,22.715
21360159,134,11935,4095,14.995,22.642
21392488,133,11900,4095,14.922,22.569
21424798,133,11868,4095,14.855,22.503
21457133,133,11835,4095,14.787,22.434
21489420,133,11805,4095,14.724,22.372
21521746,132,11776,4095,14.664,22.311
21554057,132,11748,4095,14.605,22.253
21586376,132,11720,4095,14.547,22.194
21618698,132,11694,4095,14.493,22.140
21651036,131,11668,4095,14.439,22.086
21683348,131,11645,4095,14.391,22.038
21715671,131,11621,4095,14.341,21.988
21747992,131,11600,4095,14.297,21.944
21780328,131,11578,4095,14.251,21.899
21812637,131,11557,4095,14.207,21.855
21844960,130,11538,4095,14.168,21.815
21877283,130,11520,4095,14.130,21.778
21909616,130,11502,4095,14.093,21.740
21941903,130,11485,4095,14.057,21.705
21974227,130,11467,4095,14.020,21.667
22006532,130,11451,4095,13.987,21.634
22038855,130,11435,4095,13.953,21.601
22071176,130,11418,4095,13.918,21.565
22103512,130,11402,4095,13.885,21.532
22135820,129,11387,4095,13.853,21.501
22168144,129,11370,4095,13.818,21.465
22200473,129,11355,4095,13.787,21.434
22232807,129,11340,4095,13.755,21.403
22265117,129,11326,4095,13.726,21.374
22297436,129,11312,4095,13.697,21.344
22329757,129,11300,4095,13.672,21.319
22362097,129,11288,4095,13.647,21.294
22394409,129,11278,4095,13.626,21.274
22426732,129,11268,4095,13.605,21.253
22459050,129,11260,4095,13.589,21.236
22491391,129,11251,4095,13.570,21.217
22523698,129,11244,4095,13.555,21.203
22556021,129,11235,4095,13.537,21.184
22588342,130,11228,4095,13.522,21.169
22620682,130,11220,4095,13.505,21.153
22652994,130,11214,4095,13.493,21.140
22685312,130,11208,4095,13.480,21.128
22717634,130,11205,4095,13.474,21.122
22749970,130,11213,4095,13.491,21.138
